timestamp_ns,key,event_type,participant_id,session_id
13314694416,enter,release,p01,p01_free_type_part8_20260315_001259
15201220458,s,press,p01,p01_free_type_part8_20260315_001259
15281678916,s,release,p01,p01_free_type_part8_20260315_001259
16041294166,t,press,p01,p01_free_type_part8_20260315_001259
16105457958,t,release,p01,p01_free_type_part8_20260315_001259
16580251916,u,press,p01,p01_free_type_part8_20260315_001259
16652617166,u,release,p01,p01_free_type_part8_20260315_001259
17042234791,d,press,p01,p01_free_type_part8_20260315_001259
17118483208,d,release,p01,p01_free_type_part8_20260315_001259
17512234333,e,press,p01,p01_free_type_part8_20260315_001259
17580566750,e,release,p01,p01_free_type_part8_20260315_001259
17841025791,n,press,p01,p01_free_type_part8_20260315_001259
17901496541,n,release,p01,p01_free_type_part8_20260315_001259
18288213750,t,press,p01,p01_free_type_part8_20260315_001259
18356390708,t,release,p01,p01_free_type_part8_20260315_001259
18772070750,space,press,p01,p01_free_type_part8_20260315_001259
18836447708,space,release,p01,p01_free_type_part8_20260315_001259
19473147333,1,press,p01,p01_free_type_part8_20260315_001259
19545545250,1,release,p01,p01_free_type_part8_20260315_001259
19811145625,2,press,p01,p01_free_type_part8_20260315_001259
19891485583,2,release,p01,p01_free_type_part8_20260315_001259
20198089625,space,press,p01,p01_free_type_part8_20260315_001259
20274942333,space,release,p01,p01_free_type_part8_20260315_001259
20939246833,s,press,p01,p01_free_type_part8_20260315_001259
20995502500,s,release,p01,p01_free_type_part8_20260315_001259
21579275875,o,press,p01,p01_free_type_part8_20260315_001259
21647530041,o,release,p01,p01_free_type_part8_20260315_001259
22102123083,l,press,p01,p01_free_type_part8_20260315_001259
22182424416,l,release,p01,p01_free_type_part8_20260315_001259
23180030041,v,press,p01,p01_free_type_part8_20260315_001259
23240792125,v,release,p01,p01_free_type_part8_20260315_001259
23688998041,e,press,p01,p01_free_type_part8_20260315_001259
23741373583,e,release,p01,p01_free_type_part8_20260315_001259
24003227708,d,press,p01,p01_free_type_part8_20260315_001259
24083162416,d,release,p01,p01_free_type_part8_20260315_001259
24454959416,space,press,p01,p01_free_type_part8_20260315_001259
24527294166,space,release,p01,p01_free_type_part8_20260315_001259
25727125625,8,press,p01,p01_free_type_part8_20260315_001259
25787376416,8,release,p01,p01_free_type_part8_20260315_001259
26139956250,space,press,p01,p01_free_type_part8_20260315_001259
26203999000,space,release,p01,p01_free_type_part8_20260315_001259
27265012958,m,press,p01,p01_free_type_part8_20260315_001259
27329398250,m,release,p01,p01_free_type_part8_20260315_001259
27969955416,a,press,p01,p01_free_type_part8_20260315_001259
28049354416,a,release,p01,p01_free_type_part8_20260315_001259
28814057416,t,press,p01,p01_free_type_part8_20260315_001259
28870371833,t,release,p01,p01_free_type_part8_20260315_001259
29481865750,h,press,p01,p01_free_type_part8_20260315_001259
29530186083,h,release,p01,p01_free_type_part8_20260315_001259
30080698375,space,press,p01,p01_free_type_part8_20260315_001259
30144190041,space,release,p01,p01_free_type_part8_20260315_001259
31198882375,p,press,p01,p01_free_type_part8_20260315_001259
31262268666,p,release,p01,p01_free_type_part8_20260315_001259
31831982833,r,press,p01,p01_free_type_part8_20260315_001259
31900227125,r,release,p01,p01_free_type_part8_20260315_001259
32397978375,o,press,p01,p01_free_type_part8_20260315_001259
32450166916,o,release,p01,p01_free_type_part8_20260315_001259
32901100666,b,press,p01,p01_free_type_part8_20260315_001259
32969263166,b,release,p01,p01_free_type_part8_20260315_001259
33579038333,l,press,p01,p01_free_type_part8_20260315_001259
33651312250,l,release,p01,p01_free_type_part8_20260315_001259
34255921500,e,press,p01,p01_free_type_part8_20260315_001259
34320189083,e,release,p01,p01_free_type_part8_20260315_001259
34689906875,m,press,p01,p01_free_type_part8_20260315_001259
34770811208,m,release,p01,p01_free_type_part8_20260315_001259
34970017708,s,press,p01,p01_free_type_part8_20260315_001259
35050308541,s,release,p01,p01_free_type_part8_20260315_001259
