timestamp_ns,key,event_type,participant_id,session_id
15739483583,enter,release,p01,p01_free_type_part6_20260314_230120
18156013041,o,press,p01,p01_free_type_part6_20260314_230120
18219841833,o,release,p01,p01_free_type_part6_20260314_230120
18665505000,p,press,p01,p01_free_type_part6_20260314_230120
18737857708,p,release,p01,p01_free_type_part6_20260314_230120
19187400666,e,press,p01,p01_free_type_part6_20260314_230120
19264672625,e,release,p01,p01_free_type_part6_20260314_230120
19649405166,n,press,p01,p01_free_type_part6_20260314_230120
19709616875,n,release,p01,p01_free_type_part6_20260314_230120
20218392125,space,press,p01,p01_free_type_part6_20260314_230120
20298762416,space,release,p01,p01_free_type_part6_20260314_230120
21054697458,t,press,p01,p01_free_type_part6_20260314_230120
21118676291,t,release,p01,p01_free_type_part6_20260314_230120
21604354125,i,press,p01,p01_free_type_part6_20260314_230120
21664646541,i,release,p01,p01_free_type_part6_20260314_230120
22066781291,c,press,p01,p01_free_type_part6_20260314_230120
22158623833,c,release,p01,p01_free_type_part6_20260314_230120
22557525291,k,press,p01,p01_free_type_part6_20260314_230120
22621605333,k,release,p01,p01_free_type_part6_20260314_230120
23031516500,e,press,p01,p01_free_type_part6_20260314_230120
23095692125,e,release,p01,p01_free_type_part6_20260314_230120
23567498750,t,press,p01,p01_free_type_part6_20260314_230120
23631720375,t,release,p01,p01_free_type_part6_20260314_230120
24054306625,space,press,p01,p01_free_type_part6_20260314_230120
24134623791,space,release,p01,p01_free_type_part6_20260314_230120
24974315541,3,press,p01,p01_free_type_part6_20260314_230120
25066755750,3,release,p01,p01_free_type_part6_20260314_230120
25315411083,2,press,p01,p01_free_type_part6_20260314_230120
25384311250,2,release,p01,p01_free_type_part6_20260314_230120
25836223041,0,press,p01,p01_free_type_part6_20260314_230120
25900609166,0,release,p01,p01_free_type_part6_20260314_230120
26352529458,1,press,p01,p01_free_type_part6_20260314_230120
26432819375,1,release,p01,p01_free_type_part6_20260314_230120
26941228916,space,press,p01,p01_free_type_part6_20260314_230120
27009050750,space,release,p01,p01_free_type_part6_20260314_230120
27666426291,a,press,p01,p01_free_type_part6_20260314_230120
27738454208,a,release,p01,p01_free_type_part6_20260314_230120
28185308833,n,press,p01,p01_free_type_part6_20260314_230120
28249556083,n,release,p01,p01_free_type_part6_20260314_230120
28705228458,d,press,p01,p01_free_type_part6_20260314_230120
28781469375,d,release,p01,p01_free_type_part6_20260314_230120
29135264750,space,press,p01,p01_free_type_part6_20260314_230120
29207378583,space,release,p01,p01_free_type_part6_20260314_230120
29737241583,a,press,p01,p01_free_type_part6_20260314_230120
29837440416,a,release,p01,p01_free_type_part6_20260314_230120
30251586583,s,press,p01,p01_free_type_part6_20260314_230120
30316407250,s,release,p01,p01_free_type_part6_20260314_230120
30648171708,s,press,p01,p01_free_type_part6_20260314_230120
