timestamp_ns,key,event_type,participant_id,session_id
13821794750,enter,release,p01,p01_free_type_part5_20260314_222745
16754783458,p,press,p01,p01_free_type_part5_20260314_222745
16810512416,p,release,p01,p01_free_type_part5_20260314_222745
17391649000,l,press,p01,p01_free_type_part5_20260314_222745
17475708875,l,release,p01,p01_free_type_part5_20260314_222745
17884542458,e,press,p01,p01_free_type_part5_20260314_222745
17964768791,e,release,p01,p01_free_type_part5_20260314_222745
18439461500,a,press,p01,p01_free_type_part5_20260314_222745
18552006416,a,release,p01,p01_free_type_part5_20260314_222745
19020583208,s,press,p01,p01_free_type_part5_20260314_222745
19100754166,s,release,p01,p01_free_type_part5_20260314_222745
19499434708,e,press,p01,p01_free_type_part5_20260314_222745
19571757791,e,release,p01,p01_free_type_part5_20260314_222745
20213301750,space,press,p01,p01_free_type_part5_20260314_222745
20277622000,space,release,p01,p01_free_type_part5_20260314_222745
20961063625,c,press,p01,p01_free_type_part5_20260314_222745
21037293250,c,release,p01,p01_free_type_part5_20260314_222745
21762397791,o,press,p01,p01_free_type_part5_20260314_222745
21822443416,o,release,p01,p01_free_type_part5_20260314_222745
22445231208,n,press,p01,p01_free_type_part5_20260314_222745
22501616333,n,release,p01,p01_free_type_part5_20260314_222745
23070242666,f,press,p01,p01_free_type_part5_20260314_222745
23146548541,f,release,p01,p01_free_type_part5_20260314_222745
23916235208,i,press,p01,p01_free_type_part5_20260314_222745
23968529875,i,release,p01,p01_free_type_part5_20260314_222745
25091335625,r,press,p01,p01_free_type_part5_20260314_222745
25175544333,r,release,p01,p01_free_type_part5_20260314_222745
25873332333,m,press,p01,p01_free_type_part5_20260314_222745
25941536583,m,release,p01,p01_free_type_part5_20260314_222745
26576137750,space,press,p01,p01_free_type_part5_20260314_222745
26644368250,space,release,p01,p01_free_type_part5_20260314_222745
27557397541,t,press,p01,p01_free_type_part5_20260314_222745
27617846416,t,release,p01,p01_free_type_part5_20260314_222745
28230972458,a,press,p01,p01_free_type_part5_20260314_222745
28318548125,a,release,p01,p01_free_type_part5_20260314_222745
28728146125,s,press,p01,p01_free_type_part5_20260314_222745
28796717000,s,release,p01,p01_free_type_part5_20260314_222745
29401243958,k,press,p01,p01_free_type_part5_20260314_222745
29465422458,k,release,p01,p01_free_type_part5_20260314_222745
29927164375,space,press,p01,p01_free_type_part5_20260314_222745
