timestamp_ns,key,event_type,participant_id,session_id
14466716416,enter,release,p01,p01_free_type_part3_20260314_213101
16917547125,v,press,p01,p01_free_type_part3_20260314_213101
16981771083,v,release,p01,p01_free_type_part3_20260314_213101
17494367958,e,press,p01,p01_free_type_part3_20260314_213101
17570813375,e,release,p01,p01_free_type_part3_20260314_213101
18092291166,r,press,p01,p01_free_type_part3_20260314_213101
18160691541,r,release,p01,p01_free_type_part3_20260314_213101
18895493833,s,press,p01,p01_free_type_part3_20260314_213101
18971577125,s,release,p01,p01_free_type_part3_20260314_213101
19463704916,i,press,p01,p01_free_type_part3_20260314_213101
19539657416,i,release,p01,p01_free_type_part3_20260314_213101
19952555000,o,press,p01,p01_free_type_part3_20260314_213101
20036607125,o,release,p01,p01_free_type_part3_20260314_213101
20339205708,n,press,p01,p01_free_type_part3_20260314_213101
20435492500,n,release,p01,p01_free_type_part3_20260314_213101
20729312666,space,press,p01,p01_free_type_part3_20260314_213101
20817493083,space,release,p01,p01_free_type_part3_20260314_213101
21500608375,2,press,p01,p01_free_type_part3_20260314_213101
21576431500,2,release,p01,p01_free_type_part3_20260314_213101
22136015041,space,press,p01,p01_free_type_part3_20260314_213101
22176417291,space,release,p01,p01_free_type_part3_20260314_213101
22806017333,p,press,p01,p01_free_type_part3_20260314_213101
22854612750,p,release,p01,p01_free_type_part3_20260314_213101
23654400166,o,press,p01,p01_free_type_part3_20260314_213101
23706457041,o,release,p01,p01_free_type_part3_20260314_213101
24734606625,i,press,p01,p01_free_type_part3_20260314_213101
24798074875,i,release,p01,p01_free_type_part3_20260314_213101
25721168000,n,press,p01,p01_free_type_part3_20260314_213101
25793342416,n,release,p01,p01_free_type_part3_20260314_213101
26518256208,t,press,p01,p01_free_type_part3_20260314_213101
26582425625,t,release,p01,p01_free_type_part3_20260314_213101
27071092916,space,press,p01,p01_free_type_part3_20260314_213101
27163436083,space,release,p01,p01_free_type_part3_20260314_213101
27764069083,0,press,p01,p01_free_type_part3_20260314_213101
