timestamp_ns,key,event_type,participant_id,session_id
21798297791,enter,release,p01,p01_free_type_part7_20260314_232519
23584302666,t,press,p01,p01_free_type_part7_20260314_232519
23648577833,t,release,p01,p01_free_type_part7_20260314_232519
24174656500,r,press,p01,p01_free_type_part7_20260314_232519
24250559833,r,release,p01,p01_free_type_part7_20260314_232519
24515423458,a,press,p01,p01_free_type_part7_20260314_232519
24607341083,a,release,p01,p01_free_type_part7_20260314_232519
24923919375,i,press,p01,p01_free_type_part7_20260314_232519
24984224958,i,release,p01,p01_free_type_part7_20260314_232519
25264996583,n,press,p01,p01_free_type_part7_20260314_232519
25349452041,n,release,p01,p01_free_type_part7_20260314_232519
25722949916,space,press,p01,p01_free_type_part7_20260314_232519
25771312625,space,release,p01,p01_free_type_part7_20260314_232519
26609045708,l,press,p01,p01_free_type_part7_20260314_232519
26693280375,l,release,p01,p01_free_type_part7_20260314_232519
27124962708,i,press,p01,p01_free_type_part7_20260314_232519
27185452250,i,release,p01,p01_free_type_part7_20260314_232519
27479895625,n,press,p01,p01_free_type_part7_20260314_232519
27556334000,n,release,p01,p01_free_type_part7_20260314_232519
27849768583,e,press,p01,p01_free_type_part7_20260314_232519
27917110166,e,release,p01,p01_free_type_part7_20260314_232519
28333740083,space,press,p01,p01_free_type_part7_20260314_232519
28398101375,space,release,p01,p01_free_type_part7_20260314_232519
29953991500,2,press,p01,p01_free_type_part7_20260314_232519
30026128791,2,release,p01,p01_free_type_part7_20260314_232519
30541825916,space,press,p01,p01_free_type_part7_20260314_232519
30618099708,space,release,p01,p01_free_type_part7_20260314_232519
31507972958,r,press,p01,p01_free_type_part7_20260314_232519
31544278583,r,release,p01,p01_free_type_part7_20260314_232519
32321818708,e,press,p01,p01_free_type_part7_20260314_232519
32394100291,e,release,p01,p01_free_type_part7_20260314_232519
32691822458,a,press,p01,p01_free_type_part7_20260314_232519
32768117416,a,release,p01,p01_free_type_part7_20260314_232519
33447837375,c,press,p01,p01_free_type_part7_20260314_232519
33536178166,c,release,p01,p01_free_type_part7_20260314_232519
34658880916,h,press,p01,p01_free_type_part7_20260314_232519
34735125791,h,release,p01,p01_free_type_part7_20260314_232519
35853888375,e,press,p01,p01_free_type_part7_20260314_232519
35934219958,e,release,p01,p01_free_type_part7_20260314_232519
36193813875,s,press,p01,p01_free_type_part7_20260314_232519
36274151083,s,release,p01,p01_free_type_part7_20260314_232519
37058049041,space,press,p01,p01_free_type_part7_20260314_232519
37118114291,space,release,p01,p01_free_type_part7_20260314_232519
37644856625,s,press,p01,p01_free_type_part7_20260314_232519
37713124625,s,release,p01,p01_free_type_part7_20260314_232519
38629833375,t,press,p01,p01_free_type_part7_20260314_232519
38702046708,t,release,p01,p01_free_type_part7_20260314_232519
39068819041,a,press,p01,p01_free_type_part7_20260314_232519
39145077750,a,release,p01,p01_free_type_part7_20260314_232519
40096770250,t,press,p01,p01_free_type_part7_20260314_232519
40173017500,t,release,p01,p01_free_type_part7_20260314_232519
40719711291,i,press,p01,p01_free_type_part7_20260314_232519
40784256041,i,release,p01,p01_free_type_part7_20260314_232519
41125465125,o,press,p01,p01_free_type_part7_20260314_232519
41189256416,o,release,p01,p01_free_type_part7_20260314_232519
41649695541,n,press,p01,p01_free_type_part7_20260314_232519
41726126708,n,release,p01,p01_free_type_part7_20260314_232519
42233406625,space,press,p01,p01_free_type_part7_20260314_232519
42305814750,space,release,p01,p01_free_type_part7_20260314_232519
43077789166,1,press,p01,p01_free_type_part7_20260314_232519
43142065208,1,release,p01,p01_free_type_part7_20260314_232519
43926667666,6,press,p01,p01_free_type_part7_20260314_232519
43990934458,6,release,p01,p01_free_type_part7_20260314_232519
44590592958,space,press,p01,p01_free_type_part7_20260314_232519
44678835333,space,release,p01,p01_free_type_part7_20260314_232519
45058676375,a,press,p01,p01_free_type_part7_20260314_232519
45147008083,a,release,p01,p01_free_type_part7_20260314_232519
45671577416,t,press,p01,p01_free_type_part7_20260314_232519
45743957416,t,release,p01,p01_free_type_part7_20260314_232519
46153452333,space,press,p01,p01_free_type_part7_20260314_232519
46181999208,space,release,p01,p01_free_type_part7_20260314_232519
47128626291,7,press,p01,p01_free_type_part7_20260314_232519
47209131875,7,release,p01,p01_free_type_part7_20260314_232519
47656440750,space,press,p01,p01_free_type_part7_20260314_232519
47705128041,space,release,p01,p01_free_type_part7_20260314_232519
48355387875,2,press,p01,p01_free_type_part7_20260314_232519
48422786208,2,release,p01,p01_free_type_part7_20260314_232519
48877554125,0,press,p01,p01_free_type_part7_20260314_232519
48937821500,0,release,p01,p01_free_type_part7_20260314_232519
49500534500,enter,press,p01,p01_free_type_part7_20260314_232519
49528263250,enter,release,p01,p01_free_type_part7_20260314_232519
52133615166,b,press,p01,p01_free_type_part7_20260314_232519
52209683458,b,release,p01,p01_free_type_part7_20260314_232519
52780360458,u,press,p01,p01_free_type_part7_20260314_232519
52848956416,u,release,p01,p01_free_type_part7_20260314_232519
53157544041,s,press,p01,p01_free_type_part7_20260314_232519
53237748541,s,release,p01,p01_free_type_part7_20260314_232519
53723421333,space,press,p01,p01_free_type_part7_20260314_232519
53791763833,space,release,p01,p01_free_type_part7_20260314_232519
54527344458,r,press,p01,p01_free_type_part7_20260314_232519
54595527500,r,release,p01,p01_free_type_part7_20260314_232519
55289463208,o,press,p01,p01_free_type_part7_20260314_232519
55354637791,o,release,p01,p01_free_type_part7_20260314_232519
55950395541,u,press,p01,p01_free_type_part7_20260314_232519
56018733708,u,release,p01,p01_free_type_part7_20260314_232519
56957652708,t,press,p01,p01_free_type_part7_20260314_232519
57033748458,t,release,p01,p01_free_type_part7_20260314_232519
57507229541,e,press,p01,p01_free_type_part7_20260314_232519
57583864791,e,release,p01,p01_free_type_part7_20260314_232519
57990257583,space,press,p01,p01_free_type_part7_20260314_232519
58062520833,space,release,p01,p01_free_type_part7_20260314_232519
59674574416,4,press,p01,p01_free_type_part7_20260314_232519
59742801416,4,release,p01,p01_free_type_part7_20260314_232519
60320412875,5,press,p01,p01_free_type_part7_20260314_232519
60404836541,5,release,p01,p01_free_type_part7_20260314_232519
60864236708,space,press,p01,p01_free_type_part7_20260314_232519
60924519333,space,release,p01,p01_free_type_part7_20260314_232519
61870269708,d,press,p01,p01_free_type_part7_20260314_232519
61954555291,d,release,p01,p01_free_type_part7_20260314_232519
62426225041,e,press,p01,p01_free_type_part7_20260314_232519
62490816083,e,release,p01,p01_free_type_part7_20260314_232519
63382378791,p,press,p01,p01_free_type_part7_20260314_232519
63442719416,p,release,p01,p01_free_type_part7_20260314_232519
63925536125,a,press,p01,p01_free_type_part7_20260314_232519
63997638083,a,release,p01,p01_free_type_part7_20260314_232519
64653192000,r,press,p01,p01_free_type_part7_20260314_232519
64717428250,r,release,p01,p01_free_type_part7_20260314_232519
65334301250,t,press,p01,p01_free_type_part7_20260314_232519
65402556791,t,release,p01,p01_free_type_part7_20260314_232519
65627207500,s,press,p01,p01_free_type_part7_20260314_232519
65703555375,s,release,p01,p01_free_type_part7_20260314_232519
66236055750,space,press,p01,p01_free_type_part7_20260314_232519
66296374583,space,release,p01,p01_free_type_part7_20260314_232519
66868206333,s,press,p01,p01_free_type_part7_20260314_232519
66941138000,s,release,p01,p01_free_type_part7_20260314_232519
67732151791,t,press,p01,p01_free_type_part7_20260314_232519
67808637916,t,release,p01,p01_free_type_part7_20260314_232519
69080143750,o,press,p01,p01_free_type_part7_20260314_232519
69132216416,o,release,p01,p01_free_type_part7_20260314_232519
69619180333,p,press,p01,p01_free_type_part7_20260314_232519
69687342541,p,release,p01,p01_free_type_part7_20260314_232519
70199982875,space,press,p01,p01_free_type_part7_20260314_232519
70252694041,space,release,p01,p01_free_type_part7_20260314_232519
70750070750,9,press,p01,p01_free_type_part7_20260314_232519
70834264083,9,release,p01,p01_free_type_part7_20260314_232519
71314143666,space,press,p01,p01_free_type_part7_20260314_232519
71399084041,space,release,p01,p01_free_type_part7_20260314_232519
72469217666,e,press,p01,p01_free_type_part7_20260314_232519
72541343166,e,release,p01,p01_free_type_part7_20260314_232519
72926073166,v,press,p01,p01_free_type_part7_20260314_232519
72998418000,v,release,p01,p01_free_type_part7_20260314_232519
73498045833,e,press,p01,p01_free_type_part7_20260314_232519
73578543291,e,release,p01,p01_free_type_part7_20260314_232519
74155133708,r,press,p01,p01_free_type_part7_20260314_232519
74215428916,r,release,p01,p01_free_type_part7_20260314_232519
74825895083,y,press,p01,p01_free_type_part7_20260314_232519
74886874458,y,release,p01,p01_free_type_part7_20260314_232519
75278022750,space,press,p01,p01_free_type_part7_20260314_232519
75350275208,space,release,p01,p01_free_type_part7_20260314_232519
76060008791,3,press,p01,p01_free_type_part7_20260314_232519
76144333708,3,release,p01,p01_free_type_part7_20260314_232519
76549758666,0,press,p01,p01_free_type_part7_20260314_232519
76610290958,0,release,p01,p01_free_type_part7_20260314_232519
77001875583,space,press,p01,p01_free_type_part7_20260314_232519
77066156166,space,release,p01,p01_free_type_part7_20260314_232519
77771094666,m,press,p01,p01_free_type_part7_20260314_232519
77843238958,m,release,p01,p01_free_type_part7_20260314_232519
78455780666,i,press,p01,p01_free_type_part7_20260314_232519
78508397250,i,release,p01,p01_free_type_part7_20260314_232519
79135885625,n,press,p01,p01_free_type_part7_20260314_232519
79192220666,n,release,p01,p01_free_type_part7_20260314_232519
79635809041,u,press,p01,p01_free_type_part7_20260314_232519
79692166000,u,release,p01,p01_free_type_part7_20260314_232519
80499936750,t,press,p01,p01_free_type_part7_20260314_232519
80568212791,t,release,p01,p01_free_type_part7_20260314_232519
80919927583,e,press,p01,p01_free_type_part7_20260314_232519
80988046000,e,release,p01,p01_free_type_part7_20260314_232519
81270943541,s,press,p01,p01_free_type_part7_20260314_232519
81343184125,s,release,p01,p01_free_type_part7_20260314_232519
81730915541,enter,press,p01,p01_free_type_part7_20260314_232519
81791190541,enter,release,p01,p01_free_type_part7_20260314_232519
84563819125,h,press,p01,p01_free_type_part7_20260314_232519
84636058000,h,release,p01,p01_free_type_part7_20260314_232519
85210879791,o,press,p01,p01_free_type_part7_20260314_232519
85279404833,o,release,p01,p01_free_type_part7_20260314_232519
85999910875,t,press,p01,p01_free_type_part7_20260314_232519
86072179958,t,release,p01,p01_free_type_part7_20260314_232519
86491807875,e,press,p01,p01_free_type_part7_20260314_232519
86568244541,e,release,p01,p01_free_type_part7_20260314_232519
