timestamp_ns,key,event_type,participant_id,session_id
26717874708,enter,release,p01,p01_free_type_part2_20260314_212308
28435608375,t,press,p01,p01_free_type_part2_20260314_212308
28491939166,t,release,p01,p01_free_type_part2_20260314_212308
29165766750,h,press,p01,p01_free_type_part2_20260314_212308
29222136541,h,release,p01,p01_free_type_part2_20260314_212308
29787000250,e,press,p01,p01_free_type_part2_20260314_212308
29859021958,e,release,p01,p01_free_type_part2_20260314_212308
30254556541,y,press,p01,p01_free_type_part2_20260314_212308
30335468958,y,release,p01,p01_free_type_part2_20260314_212308
30581685666,space,press,p01,p01_free_type_part2_20260314_212308
30661893458,space,release,p01,p01_free_type_part2_20260314_212308
31399981916,d,press,p01,p01_free_type_part2_20260314_212308
31488122791,d,release,p01,p01_free_type_part2_20260314_212308
31876639916,e,press,p01,p01_free_type_part2_20260314_212308
31960851541,e,release,p01,p01_free_type_part2_20260314_212308
32421710375,c,press,p01,p01_free_type_part2_20260314_212308
32513825791,c,release,p01,p01_free_type_part2_20260314_212308
33033629333,i,press,p01,p01_free_type_part2_20260314_212308
33089910041,i,release,p01,p01_free_type_part2_20260314_212308
33602699208,d,press,p01,p01_free_type_part2_20260314_212308
33678885625,d,release,p01,p01_free_type_part2_20260314_212308
33981239833,e,press,p01,p01_free_type_part2_20260314_212308
34080795541,e,release,p01,p01_free_type_part2_20260314_212308
34373549208,d,press,p01,p01_free_type_part2_20260314_212308
34450086166,d,release,p01,p01_free_type_part2_20260314_212308
34763406291,space,press,p01,p01_free_type_part2_20260314_212308
34843598250,space,release,p01,p01_free_type_part2_20260314_212308
35291690125,t,press,p01,p01_free_type_part2_20260314_212308
35356064750,t,release,p01,p01_free_type_part2_20260314_212308
35815485208,o,press,p01,p01_free_type_part2_20260314_212308
35895880041,o,release,p01,p01_free_type_part2_20260314_212308
36222546500,space,press,p01,p01_free_type_part2_20260314_212308
36286658375,space,release,p01,p01_free_type_part2_20260314_212308
37178822750,t,press,p01,p01_free_type_part2_20260314_212308
37238825500,t,release,p01,p01_free_type_part2_20260314_212308
38348321833,r,press,p01,p01_free_type_part2_20260314_212308
38408831458,r,release,p01,p01_free_type_part2_20260314_212308
38722728250,a,press,p01,p01_free_type_part2_20260314_212308
38802986208,a,release,p01,p01_free_type_part2_20260314_212308
39107589958,v,press,p01,p01_free_type_part2_20260314_212308
39179869875,v,release,p01,p01_free_type_part2_20260314_212308
39453425875,e,press,p01,p01_free_type_part2_20260314_212308
39525839708,e,release,p01,p01_free_type_part2_20260314_212308
39894599875,l,press,p01,p01_free_type_part2_20260314_212308
39962842208,l,release,p01,p01_free_type_part2_20260314_212308
40301564541,space,press,p01,p01_free_type_part2_20260314_212308
40377663750,space,release,p01,p01_free_type_part2_20260314_212308
40786547083,a,press,p01,p01_free_type_part2_20260314_212308
40854841750,a,release,p01,p01_free_type_part2_20260314_212308
41468501791,c,press,p01,p01_free_type_part2_20260314_212308
41572718125,c,release,p01,p01_free_type_part2_20260314_212308
42204513791,r,press,p01,p01_free_type_part2_20260314_212308
42276691958,r,release,p01,p01_free_type_part2_20260314_212308
42773394250,o,press,p01,p01_free_type_part2_20260314_212308
42833726000,o,release,p01,p01_free_type_part2_20260314_212308
43277417208,s,press,p01,p01_free_type_part2_20260314_212308
43349830666,s,release,p01,p01_free_type_part2_20260314_212308
43686445791,s,press,p01,p01_free_type_part2_20260314_212308
43758897875,s,release,p01,p01_free_type_part2_20260314_212308
44427478666,space,press,p01,p01_free_type_part2_20260314_212308
44487770791,space,release,p01,p01_free_type_part2_20260314_212308
45268470791,e,press,p01,p01_free_type_part2_20260314_212308
45324851833,e,release,p01,p01_free_type_part2_20260314_212308
45869408375,u,press,p01,p01_free_type_part2_20260314_212308
45945773416,u,release,p01,p01_free_type_part2_20260314_212308
46731255458,r,press,p01,p01_free_type_part2_20260314_212308
46803516875,r,release,p01,p01_free_type_part2_20260314_212308
47258215625,o,press,p01,p01_free_type_part2_20260314_212308
47322909750,o,release,p01,p01_free_type_part2_20260314_212308
47647247250,p,press,p01,p01_free_type_part2_20260314_212308
47715690291,p,release,p01,p01_free_type_part2_20260314_212308
48100201250,e,press,p01,p01_free_type_part2_20260314_212308
48168660750,e,release,p01,p01_free_type_part2_20260314_212308
48615312250,space,press,p01,p01_free_type_part2_20260314_212308
48691607416,space,release,p01,p01_free_type_part2_20260314_212308
49355308208,d,press,p01,p01_free_type_part2_20260314_212308
49427638166,d,release,p01,p01_free_type_part2_20260314_212308
50062245666,u,press,p01,p01_free_type_part2_20260314_212308
50142620083,u,release,p01,p01_free_type_part2_20260314_212308
50583104041,r,press,p01,p01_free_type_part2_20260314_212308
50647500041,r,release,p01,p01_free_type_part2_20260314_212308
50987180583,i,press,p01,p01_free_type_part2_20260314_212308
51043403166,i,release,p01,p01_free_type_part2_20260314_212308
51254205416,n,press,p01,p01_free_type_part2_20260314_212308
51310458875,n,release,p01,p01_free_type_part2_20260314_212308
51674096791,g,press,p01,p01_free_type_part2_20260314_212308
51730631083,g,release,p01,p01_free_type_part2_20260314_212308
51990154333,space,press,p01,p01_free_type_part2_20260314_212308
52071314791,space,release,p01,p01_free_type_part2_20260314_212308
53024212916,t,press,p01,p01_free_type_part2_20260314_212308
53092600041,t,release,p01,p01_free_type_part2_20260314_212308
53520630666,h,press,p01,p01_free_type_part2_20260314_212308
53584514541,h,release,p01,p01_free_type_part2_20260314_212308
53830336375,e,press,p01,p01_free_type_part2_20260314_212308
53906470291,e,release,p01,p01_free_type_part2_20260314_212308
54258210083,space,press,p01,p01_free_type_part2_20260314_212308
54310884458,space,release,p01,p01_free_type_part2_20260314_212308
54886316875,s,press,p01,p01_free_type_part2_20260314_212308
54950373541,s,release,p01,p01_free_type_part2_20260314_212308
55980165000,u,press,p01,p01_free_type_part2_20260314_212308
56040270250,u,release,p01,p01_free_type_part2_20260314_212308
