timestamp_ns,key,event_type,participant_id,session_id
6735837541,enter,release,p01,p01_free_type_part10_20260311_160528
8905070000,g,press,p01,p01_free_type_part10_20260311_160528
8957005750,g,release,p01,p01_free_type_part10_20260311_160528
9172014791,r,press,p01,p01_free_type_part10_20260311_160528
9209026208,r,release,p01,p01_free_type_part10_20260311_160528
9637763250,o,press,p01,p01_free_type_part10_20260311_160528
9698174291,o,release,p01,p01_free_type_part10_20260311_160528
9749620583,c,press,p01,p01_free_type_part10_20260311_160528
9801467958,c,release,p01,p01_free_type_part10_20260311_160528
9961573500,e,press,p01,p01_free_type_part10_20260311_160528
10029878833,e,release,p01,p01_free_type_part10_20260311_160528
10202676333,r,press,p01,p01_free_type_part10_20260311_160528
10278857416,r,release,p01,p01_free_type_part10_20260311_160528
10300137333,y,press,p01,p01_free_type_part10_20260311_160528
10360852791,y,release,p01,p01_free_type_part10_20260311_160528
10575437416,space,press,p01,p01_free_type_part10_20260311_160528
10624143916,space,release,p01,p01_free_type_part10_20260311_160528
11016451541,l,press,p01,p01_free_type_part10_20260311_160528
11088981500,l,release,p01,p01_free_type_part10_20260311_160528
11289449250,s,press,p01,p01_free_type_part10_20260311_160528
11369277500,s,release,p01,p01_free_type_part10_20260311_160528
11951994541,backspace,press,p01,p01_free_type_part10_20260311_160528
12012913541,backspace,release,p01,p01_free_type_part10_20260311_160528
12226532833,i,press,p01,p01_free_type_part10_20260311_160528
12306804416,i,release,p01,p01_free_type_part10_20260311_160528
12406995625,s,press,p01,p01_free_type_part10_20260311_160528
12487978041,s,release,p01,p01_free_type_part10_20260311_160528
12594609291,t,press,p01,p01_free_type_part10_20260311_160528
12670943291,t,release,p01,p01_free_type_part10_20260311_160528
12855444291,space,press,p01,p01_free_type_part10_20260311_160528
12891448125,space,release,p01,p01_free_type_part10_20260311_160528
13268449625,h,press,p01,p01_free_type_part10_20260311_160528
13324907458,h,release,p01,p01_free_type_part10_20260311_160528
13356025041,a,press,p01,p01_free_type_part10_20260311_160528
13420815791,a,release,p01,p01_free_type_part10_20260311_160528
13503865958,s,press,p01,p01_free_type_part10_20260311_160528
13568674625,s,release,p01,p01_free_type_part10_20260311_160528
13662933666,space,press,p01,p01_free_type_part10_20260311_160528
13711343541,space,release,p01,p01_free_type_part10_20260311_160528
14070703375,2,press,p01,p01_free_type_part10_20260311_160528
14142835541,2,release,p01,p01_free_type_part10_20260311_160528
14177282833,space,press,p01,p01_free_type_part10_20260311_160528
14278313416,space,release,p01,p01_free_type_part10_20260311_160528
14562539125,a,press,p01,p01_free_type_part10_20260311_160528
14654871416,a,release,p01,p01_free_type_part10_20260311_160528
14752543916,p,press,p01,p01_free_type_part10_20260311_160528
14796583125,p,release,p01,p01_free_type_part10_20260311_160528
14867299583,p,press,p01,p01_free_type_part10_20260311_160528
14907447666,p,release,p01,p01_free_type_part10_20260311_160528
15189927750,l,press,p01,p01_free_type_part10_20260311_160528
15278832041,l,release,p01,p01_free_type_part10_20260311_160528
15351810500,e,press,p01,p01_free_type_part10_20260311_160528
15412789333,e,release,p01,p01_free_type_part10_20260311_160528
15577346583,s,press,p01,p01_free_type_part10_20260311_160528
15645651666,s,release,p01,p01_free_type_part10_20260311_160528
15811912250,space,press,p01,p01_free_type_part10_20260311_160528
15881043875,space,release,p01,p01_free_type_part10_20260311_160528
16449355041,3,press,p01,p01_free_type_part10_20260311_160528
16513700125,3,release,p01,p01_free_type_part10_20260311_160528
16684348291,space,press,p01,p01_free_type_part10_20260311_160528
16776698583,space,release,p01,p01_free_type_part10_20260311_160528
17313554958,b,press,p01,p01_free_type_part10_20260311_160528
17369905916,b,release,p01,p01_free_type_part10_20260311_160528
17387352041,a,press,p01,p01_free_type_part10_20260311_160528
17467758291,a,release,p01,p01_free_type_part10_20260311_160528
17548316500,n,press,p01,p01_free_type_part10_20260311_160528
17612508875,n,release,p01,p01_free_type_part10_20260311_160528
17615997083,a,press,p01,p01_free_type_part10_20260311_160528
17676887000,a,release,p01,p01_free_type_part10_20260311_160528
17985307625,s,press,p01,p01_free_type_part10_20260311_160528
18061936500,s,release,p01,p01_free_type_part10_20260311_160528
20365406541,backspace,press,p01,p01_free_type_part10_20260311_160528
20421533416,backspace,release,p01,p01_free_type_part10_20260311_160528
20750551958,n,press,p01,p01_free_type_part10_20260311_160528
20798859166,n,release,p01,p01_free_type_part10_20260311_160528
20823996083,a,press,p01,p01_free_type_part10_20260311_160528
20888825666,a,release,p01,p01_free_type_part10_20260311_160528
21057407250,s,press,p01,p01_free_type_part10_20260311_160528
21117833375,s,release,p01,p01_free_type_part10_20260311_160528
21347276041,space,press,p01,p01_free_type_part10_20260311_160528
21383104125,space,release,p01,p01_free_type_part10_20260311_160528
21547574083,a,press,p01,p01_free_type_part10_20260311_160528
21612267833,a,release,p01,p01_free_type_part10_20260311_160528
21651017666,n,press,p01,p01_free_type_part10_20260311_160528
21707973083,n,release,p01,p01_free_type_part10_20260311_160528
21766459375,d,press,p01,p01_free_type_part10_20260311_160528
21826616208,d,release,p01,p01_free_type_part10_20260311_160528
21892028375,space,press,p01,p01_free_type_part10_20260311_160528
21964584750,space,release,p01,p01_free_type_part10_20260311_160528
22199753250,1,press,p01,p01_free_type_part10_20260311_160528
22277048250,1,release,p01,p01_free_type_part10_20260311_160528
22360271708,space,press,p01,p01_free_type_part10_20260311_160528
22440906458,space,release,p01,p01_free_type_part10_20260311_160528
22617973625,m,press,p01,p01_free_type_part10_20260311_160528
22686845750,m,release,p01,p01_free_type_part10_20260311_160528
22748213916,e,press,p01,p01_free_type_part10_20260311_160528
22840587291,e,release,p01,p01_free_type_part10_20260311_160528
22851998666,l,press,p01,p01_free_type_part10_20260311_160528
22924242500,l,release,p01,p01_free_type_part10_20260311_160528
23037157708,o,press,p01,p01_free_type_part10_20260311_160528
23089086291,o,release,p01,p01_free_type_part10_20260311_160528
23218145583,n,press,p01,p01_free_type_part10_20260311_160528
23254661333,n,release,p01,p01_free_type_part10_20260311_160528
23703688708,enter,press,p01,p01_free_type_part10_20260311_160528
23760610333,enter,release,p01,p01_free_type_part10_20260311_160528
25086135208,r,press,p01,p01_free_type_part10_20260311_160528
