timestamp_ns,key,event_type,participant_id,session_id
6933353916,enter,release,p01,p01_free_type_part5_20260311_012421
12042849458,p,press,p01,p01_free_type_part5_20260311_012421
12087127125,p,release,p01,p01_free_type_part5_20260311_012421
12203694291,l,press,p01,p01_free_type_part5_20260311_012421
12263997791,l,release,p01,p01_free_type_part5_20260311_012421
12369739125,e,press,p01,p01_free_type_part5_20260311_012421
12454186125,e,release,p01,p01_free_type_part5_20260311_012421
12579825583,a,press,p01,p01_free_type_part5_20260311_012421
12636302291,a,release,p01,p01_free_type_part5_20260311_012421
12733844708,s,press,p01,p01_free_type_part5_20260311_012421
12822138541,s,release,p01,p01_free_type_part5_20260311_012421
12939278791,e,press,p01,p01_free_type_part5_20260311_012421
13003997875,e,release,p01,p01_free_type_part5_20260311_012421
13127685916,space,press,p01,p01_free_type_part5_20260311_012421
13196203458,space,release,p01,p01_free_type_part5_20260311_012421
13625658500,c,press,p01,p01_free_type_part5_20260311_012421
13682046666,c,release,p01,p01_free_type_part5_20260311_012421
13720701250,o,press,p01,p01_free_type_part5_20260311_012421
13765001625,o,release,p01,p01_free_type_part5_20260311_012421
13990934958,n,press,p01,p01_free_type_part5_20260311_012421
14039157416,n,release,p01,p01_free_type_part5_20260311_012421
15653034791,f,press,p01,p01_free_type_part5_20260311_012421
15728970791,f,release,p01,p01_free_type_part5_20260311_012421
15745605250,i,press,p01,p01_free_type_part5_20260311_012421
15817930083,i,release,p01,p01_free_type_part5_20260311_012421
15892642458,r,press,p01,p01_free_type_part5_20260311_012421
15965240875,r,release,p01,p01_free_type_part5_20260311_012421
16030396541,m,press,p01,p01_free_type_part5_20260311_012421
16089982416,m,release,p01,p01_free_type_part5_20260311_012421
16279226250,space,press,p01,p01_free_type_part5_20260311_012421
16327366541,space,release,p01,p01_free_type_part5_20260311_012421
16713509291,t,press,p01,p01_free_type_part5_20260311_012421
16777854125,t,release,p01,p01_free_type_part5_20260311_012421
16825271875,a,press,p01,p01_free_type_part5_20260311_012421
16892961500,a,release,p01,p01_free_type_part5_20260311_012421
17002008625,s,press,p01,p01_free_type_part5_20260311_012421
17081687041,s,release,p01,p01_free_type_part5_20260311_012421
17089500791,k,press,p01,p01_free_type_part5_20260311_012421
17153954000,k,release,p01,p01_free_type_part5_20260311_012421
17351668750,space,press,p01,p01_free_type_part5_20260311_012421
17411862125,space,release,p01,p01_free_type_part5_20260311_012421
18160724791,1,press,p01,p01_free_type_part5_20260311_012421
18224945375,1,release,p01,p01_free_type_part5_20260311_012421
18329665666,0,press,p01,p01_free_type_part5_20260311_012421
18398218250,0,release,p01,p01_free_type_part5_20260311_012421
18471599208,1,press,p01,p01_free_type_part5_20260311_012421
18543963708,1,release,p01,p01_free_type_part5_20260311_012421
18663035125,space,press,p01,p01_free_type_part5_20260311_012421
18714774541,space,release,p01,p01_free_type_part5_20260311_012421
19089717041,b,press,p01,p01_free_type_part5_20260311_012421
19137393708,b,release,p01,p01_free_type_part5_20260311_012421
20254551583,e,press,p01,p01_free_type_part5_20260311_012421
20334878041,e,release,p01,p01_free_type_part5_20260311_012421
20473551458,f,press,p01,p01_free_type_part5_20260311_012421
20550016291,f,release,p01,p01_free_type_part5_20260311_012421
20940565500,o,press,p01,p01_free_type_part5_20260311_012421
20988892541,o,release,p01,p01_free_type_part5_20260311_012421
21266857666,r,press,p01,p01_free_type_part5_20260311_012421
21327038375,r,release,p01,p01_free_type_part5_20260311_012421
21478477333,e,press,p01,p01_free_type_part5_20260311_012421
21547007833,e,release,p01,p01_free_type_part5_20260311_012421
21678496791,space,press,p01,p01_free_type_part5_20260311_012421
21738848916,space,release,p01,p01_free_type_part5_20260311_012421
22171260125,9,press,p01,p01_free_type_part5_20260311_012421
22222701583,9,release,p01,p01_free_type_part5_20260311_012421
22367503333,space,press,p01,p01_free_type_part5_20260311_012421
22436204583,space,release,p01,p01_free_type_part5_20260311_012421
22646445416,a,press,p01,p01_free_type_part5_20260311_012421
22730762458,a,release,p01,p01_free_type_part5_20260311_012421
22805606166,m,press,p01,p01_free_type_part5_20260311_012421
22870008416,m,release,p01,p01_free_type_part5_20260311_012421
23010510583,space,press,p01,p01_free_type_part5_20260311_012421
23062706458,space,release,p01,p01_free_type_part5_20260311_012421
23263770041,m,press,p01,p01_free_type_part5_20260311_012421
23331773000,m,release,p01,p01_free_type_part5_20260311_012421
23460398875,e,press,p01,p01_free_type_part5_20260311_012421
23532757083,e,release,p01,p01_free_type_part5_20260311_012421
23591474958,e,press,p01,p01_free_type_part5_20260311_012421
23655893041,e,release,p01,p01_free_type_part5_20260311_012421
24016433083,t,press,p01,p01_free_type_part5_20260311_012421
24076927000,t,release,p01,p01_free_type_part5_20260311_012421
24450672000,i,press,p01,p01_free_type_part5_20260311_012421
24506853958,i,release,p01,p01_free_type_part5_20260311_012421
24580438708,n,press,p01,p01_free_type_part5_20260311_012421
24652330333,n,release,p01,p01_free_type_part5_20260311_012421
24788864625,g,press,p01,p01_free_type_part5_20260311_012421
