timestamp_ns,key,event_type,participant_id,session_id
8345314458,enter,release,p01,p01_free_type_part2_20260310_220643
10529895916,t,press,p01,p01_free_type_part2_20260310_220643
10577813125,t,release,p01,p01_free_type_part2_20260310_220643
10737974166,h,press,p01,p01_free_type_part2_20260310_220643
10786342833,h,release,p01,p01_free_type_part2_20260310_220643
10903137666,e,press,p01,p01_free_type_part2_20260310_220643
10982673250,e,release,p01,p01_free_type_part2_20260310_220643
11022441166,y,press,p01,p01_free_type_part2_20260310_220643
11099227833,y,release,p01,p01_free_type_part2_20260310_220643
11240058125,space,press,p01,p01_free_type_part2_20260310_220643
11291490375,space,release,p01,p01_free_type_part2_20260310_220643
11770732375,d,press,p01,p01_free_type_part2_20260310_220643
11843459875,d,release,p01,p01_free_type_part2_20260310_220643
11905285916,e,press,p01,p01_free_type_part2_20260310_220643
12002109916,e,release,p01,p01_free_type_part2_20260310_220643
12135998458,c,press,p01,p01_free_type_part2_20260310_220643
12212122291,c,release,p01,p01_free_type_part2_20260310_220643
12262686333,i,press,p01,p01_free_type_part2_20260310_220643
12315890666,i,release,p01,p01_free_type_part2_20260310_220643
12501889500,d,press,p01,p01_free_type_part2_20260310_220643
12586256125,d,release,p01,p01_free_type_part2_20260310_220643
12684953166,e,press,p01,p01_free_type_part2_20260310_220643
12725467500,e,release,p01,p01_free_type_part2_20260310_220643
12864787875,d,press,p01,p01_free_type_part2_20260310_220643
12957228541,d,release,p01,p01_free_type_part2_20260310_220643
13044669500,space,press,p01,p01_free_type_part2_20260310_220643
13148566333,space,release,p01,p01_free_type_part2_20260310_220643
14388112375,t,press,p01,p01_free_type_part2_20260310_220643
14468680541,t,release,p01,p01_free_type_part2_20260310_220643
14611820708,o,press,p01,p01_free_type_part2_20260310_220643
14683928166,o,release,p01,p01_free_type_part2_20260310_220643
14850799875,space,press,p01,p01_free_type_part2_20260310_220643
14907050791,space,release,p01,p01_free_type_part2_20260310_220643
15492515750,t,press,p01,p01_free_type_part2_20260310_220643
15545135208,t,release,p01,p01_free_type_part2_20260310_220643
16075044500,r,press,p01,p01_free_type_part2_20260310_220643
16144924500,r,release,p01,p01_free_type_part2_20260310_220643
16225169625,a,press,p01,p01_free_type_part2_20260310_220643
16305298208,a,release,p01,p01_free_type_part2_20260310_220643
16431889666,v,press,p01,p01_free_type_part2_20260310_220643
16484107125,v,release,p01,p01_free_type_part2_20260310_220643
16553359375,e,press,p01,p01_free_type_part2_20260310_220643
16622189791,e,release,p01,p01_free_type_part2_20260310_220643
16749792541,l,press,p01,p01_free_type_part2_20260310_220643
16826382916,l,release,p01,p01_free_type_part2_20260310_220643
17085179208,space,press,p01,p01_free_type_part2_20260310_220643
17142138583,space,release,p01,p01_free_type_part2_20260310_220643
17504404625,a,press,p01,p01_free_type_part2_20260310_220643
17553041375,a,release,p01,p01_free_type_part2_20260310_220643
17684661791,c,press,p01,p01_free_type_part2_20260310_220643
17777434333,c,release,p01,p01_free_type_part2_20260310_220643
17982375958,r,press,p01,p01_free_type_part2_20260310_220643
18063168166,r,release,p01,p01_free_type_part2_20260310_220643
18136788750,o,press,p01,p01_free_type_part2_20260310_220643
18188913000,o,release,p01,p01_free_type_part2_20260310_220643
18346811250,s,press,p01,p01_free_type_part2_20260310_220643
18398506625,s,release,p01,p01_free_type_part2_20260310_220643
18484700708,s,press,p01,p01_free_type_part2_20260310_220643
18529039916,s,release,p01,p01_free_type_part2_20260310_220643
18763166375,space,press,p01,p01_free_type_part2_20260310_220643
18820036583,space,release,p01,p01_free_type_part2_20260310_220643
19518856333,e,press,p01,p01_free_type_part2_20260310_220643
19567221958,e,release,p01,p01_free_type_part2_20260310_220643
19724789416,u,press,p01,p01_free_type_part2_20260310_220643
19777149625,u,release,p01,p01_free_type_part2_20260310_220643
20342628541,r,press,p01,p01_free_type_part2_20260310_220643
20435013041,r,release,p01,p01_free_type_part2_20260310_220643
20504604250,o,press,p01,p01_free_type_part2_20260310_220643
20564546791,o,release,p01,p01_free_type_part2_20260310_220643
20683763000,p,press,p01,p01_free_type_part2_20260310_220643
20736099666,p,release,p01,p01_free_type_part2_20260310_220643
20829762250,e,press,p01,p01_free_type_part2_20260310_220643
20898189416,e,release,p01,p01_free_type_part2_20260310_220643
21012477208,space,press,p01,p01_free_type_part2_20260310_220643
21076977625,space,release,p01,p01_free_type_part2_20260310_220643
21383459666,d,press,p01,p01_free_type_part2_20260310_220643
21444070541,d,release,p01,p01_free_type_part2_20260310_220643
21485357958,u,press,p01,p01_free_type_part2_20260310_220643
21541937666,u,release,p01,p01_free_type_part2_20260310_220643
21761677125,r,press,p01,p01_free_type_part2_20260310_220643
21861493208,r,release,p01,p01_free_type_part2_20260310_220643
21865557500,i,press,p01,p01_free_type_part2_20260310_220643
21918027375,i,release,p01,p01_free_type_part2_20260310_220643
22025602250,n,press,p01,p01_free_type_part2_20260310_220643
22113302000,n,release,p01,p01_free_type_part2_20260310_220643
22250157958,g,press,p01,p01_free_type_part2_20260310_220643
22310997666,g,release,p01,p01_free_type_part2_20260310_220643
22400642458,space,press,p01,p01_free_type_part2_20260310_220643
22477144208,space,release,p01,p01_free_type_part2_20260310_220643
22859492250,t,press,p01,p01_free_type_part2_20260310_220643
22903921375,t,release,p01,p01_free_type_part2_20260310_220643
23070607458,h,press,p01,p01_free_type_part2_20260310_220643
23122872333,h,release,p01,p01_free_type_part2_20260310_220643
23164181916,e,press,p01,p01_free_type_part2_20260310_220643
23224828000,e,release,p01,p01_free_type_part2_20260310_220643
23282486625,space,press,p01,p01_free_type_part2_20260310_220643
23346461416,space,release,p01,p01_free_type_part2_20260310_220643
23464915708,s,press,p01,p01_free_type_part2_20260310_220643
23560801750,s,release,p01,p01_free_type_part2_20260310_220643
23583164250,u,press,p01,p01_free_type_part2_20260310_220643
23635824250,u,release,p01,p01_free_type_part2_20260310_220643
23811076041,m,press,p01,p01_free_type_part2_20260310_220643
23876086208,m,release,p01,p01_free_type_part2_20260310_220643
24036572625,m,press,p01,p01_free_type_part2_20260310_220643
24084979833,m,release,p01,p01_free_type_part2_20260310_220643
24197714208,e,press,p01,p01_free_type_part2_20260310_220643
24277189750,e,release,p01,p01_free_type_part2_20260310_220643
24399617750,r,press,p01,p01_free_type_part2_20260310_220643
24487868500,r,release,p01,p01_free_type_part2_20260310_220643
24670491166,enter,press,p01,p01_free_type_part2_20260310_220643
24718862083,enter,release,p01,p01_free_type_part2_20260310_220643
25770598708,t,press,p01,p01_free_type_part2_20260310_220643
25826307333,t,release,p01,p01_free_type_part2_20260310_220643
25979887250,h,press,p01,p01_free_type_part2_20260310_220643
26052897833,h,release,p01,p01_free_type_part2_20260310_220643
26124398000,e,press,p01,p01_free_type_part2_20260310_220643
26200915666,e,release,p01,p01_free_type_part2_20260310_220643
26256380791,space,press,p01,p01_free_type_part2_20260310_220643
26324935708,space,release,p01,p01_free_type_part2_20260310_220643
26697567583,p,press,p01,p01_free_type_part2_20260310_220643
26753239291,p,release,p01,p01_free_type_part2_20260310_220643
26952354500,r,press,p01,p01_free_type_part2_20260310_220643
27032710666,r,release,p01,p01_free_type_part2_20260310_220643
27107351708,o,press,p01,p01_free_type_part2_20260310_220643
27159951416,o,release,p01,p01_free_type_part2_20260310_220643
27414121833,j,press,p01,p01_free_type_part2_20260310_220643
27478931208,j,release,p01,p01_free_type_part2_20260310_220643
27513324041,e,press,p01,p01_free_type_part2_20260310_220643
27577905000,e,release,p01,p01_free_type_part2_20260310_220643
27698348083,c,press,p01,p01_free_type_part2_20260310_220643
27758746916,c,release,p01,p01_free_type_part2_20260310_220643
28251203458,t,press,p01,p01_free_type_part2_20260310_220643
28318878791,t,release,p01,p01_free_type_part2_20260310_220643
28412353041,space,press,p01,p01_free_type_part2_20260310_220643
28488376541,space,release,p01,p01_free_type_part2_20260310_220643
28925788500,d,press,p01,p01_free_type_part2_20260310_220643
