timestamp_ns,key,event_type,participant_id,session_id
6313310291,enter,release,p01,p01_free_type_part6_20260311_013214
9625544166,o,press,p01,p01_free_type_part6_20260311_013214
9685167875,o,release,p01,p01_free_type_part6_20260311_013214
9761031583,p,press,p01,p01_free_type_part6_20260311_013214
9822025583,p,release,p01,p01_free_type_part6_20260311_013214
10172432375,e,press,p01,p01_free_type_part6_20260311_013214
10240766916,e,release,p01,p01_free_type_part6_20260311_013214
10307479875,n,press,p01,p01_free_type_part6_20260311_013214
10383688250,n,release,p01,p01_free_type_part6_20260311_013214
10546343541,space,press,p01,p01_free_type_part6_20260311_013214
10606416958,space,release,p01,p01_free_type_part6_20260311_013214
10960382375,t,press,p01,p01_free_type_part6_20260311_013214
11013225625,t,release,p01,p01_free_type_part6_20260311_013214
11220130666,i,press,p01,p01_free_type_part6_20260311_013214
11280423708,i,release,p01,p01_free_type_part6_20260311_013214
11362443541,c,press,p01,p01_free_type_part6_20260311_013214
11434689750,k,press,p01,p01_free_type_part6_20260311_013214
11446861500,c,release,p01,p01_free_type_part6_20260311_013214
11486920291,k,release,p01,p01_free_type_part6_20260311_013214
11669432666,e,press,p01,p01_free_type_part6_20260311_013214
11733683875,e,release,p01,p01_free_type_part6_20260311_013214
12089185125,t,press,p01,p01_free_type_part6_20260311_013214
12137336041,t,release,p01,p01_free_type_part6_20260311_013214
12268297291,space,press,p01,p01_free_type_part6_20260311_013214
12332056208,space,release,p01,p01_free_type_part6_20260311_013214
13019676333,3,press,p01,p01_free_type_part6_20260311_013214
13115650208,3,release,p01,p01_free_type_part6_20260311_013214
13160347583,2,press,p01,p01_free_type_part6_20260311_013214
13256774041,2,release,p01,p01_free_type_part6_20260311_013214
13363299625,0,press,p01,p01_free_type_part6_20260311_013214
13419608791,0,release,p01,p01_free_type_part6_20260311_013214
13498488875,1,press,p01,p01_free_type_part6_20260311_013214
13578561500,1,release,p01,p01_free_type_part6_20260311_013214
