timestamp_ns,key,event_type,participant_id,session_id
6701634375,enter,release,p01,p01_free_type_part8_20260311_151944
8459070583,s,press,p01,p01_free_type_part8_20260311_151944
8540298458,s,release,p01,p01_free_type_part8_20260311_151944
8722214083,t,press,p01,p01_free_type_part8_20260311_151944
8778308166,t,release,p01,p01_free_type_part8_20260311_151944
8869305291,u,press,p01,p01_free_type_part8_20260311_151944
8917748041,u,release,p01,p01_free_type_part8_20260311_151944
9065712500,d,press,p01,p01_free_type_part8_20260311_151944
9150154375,e,press,p01,p01_free_type_part8_20260311_151944
9153898500,d,release,p01,p01_free_type_part8_20260311_151944
9186020000,e,release,p01,p01_free_type_part8_20260311_151944
9526034541,n,press,p01,p01_free_type_part8_20260311_151944
9602573750,n,release,p01,p01_free_type_part8_20260311_151944
9897080541,t,press,p01,p01_free_type_part8_20260311_151944
9957686291,t,release,p01,p01_free_type_part8_20260311_151944
10060248833,space,press,p01,p01_free_type_part8_20260311_151944
10124695291,space,release,p01,p01_free_type_part8_20260311_151944
10565080791,1,press,p01,p01_free_type_part8_20260311_151944
10636929458,1,release,p01,p01_free_type_part8_20260311_151944
10750693583,2,press,p01,p01_free_type_part8_20260311_151944
10823596000,2,release,p01,p01_free_type_part8_20260311_151944
10894078166,space,press,p01,p01_free_type_part8_20260311_151944
10986610333,space,release,p01,p01_free_type_part8_20260311_151944
11265382000,s,press,p01,p01_free_type_part8_20260311_151944
11353747666,s,release,p01,p01_free_type_part8_20260311_151944
11969102083,o,press,p01,p01_free_type_part8_20260311_151944
12005492375,o,release,p01,p01_free_type_part8_20260311_151944
12105122250,l,press,p01,p01_free_type_part8_20260311_151944
12165351625,l,release,p01,p01_free_type_part8_20260311_151944
12389882041,v,press,p01,p01_free_type_part8_20260311_151944
12446126375,v,release,p01,p01_free_type_part8_20260311_151944
12511144333,e,press,p01,p01_free_type_part8_20260311_151944
12571532208,e,release,p01,p01_free_type_part8_20260311_151944
12680637875,d,press,p01,p01_free_type_part8_20260311_151944
12760413833,d,release,p01,p01_free_type_part8_20260311_151944
12853037625,space,press,p01,p01_free_type_part8_20260311_151944
12893408208,space,release,p01,p01_free_type_part8_20260311_151944
13425097041,8,press,p01,p01_free_type_part8_20260311_151944
13481553208,8,release,p01,p01_free_type_part8_20260311_151944
13517924291,space,press,p01,p01_free_type_part8_20260311_151944
13622430791,space,release,p01,p01_free_type_part8_20260311_151944
13929269541,m,press,p01,p01_free_type_part8_20260311_151944
14009481541,m,release,p01,p01_free_type_part8_20260311_151944
14032852875,a,press,p01,p01_free_type_part8_20260311_151944
14096907125,a,release,p01,p01_free_type_part8_20260311_151944
14712198250,t,press,p01,p01_free_type_part8_20260311_151944
14768427208,t,release,p01,p01_free_type_part8_20260311_151944
15056129375,h,press,p01,p01_free_type_part8_20260311_151944
15128358250,h,release,p01,p01_free_type_part8_20260311_151944
15397866625,space,press,p01,p01_free_type_part8_20260311_151944
15466494250,space,release,p01,p01_free_type_part8_20260311_151944
15877203708,p,press,p01,p01_free_type_part8_20260311_151944
