timestamp_ns,key,event_type,participant_id,session_id
7710804958,enter,release,p01,p01_free_type_part7_20260311_151551
9137442750,t,press,p01,p01_free_type_part7_20260311_151551
9185453166,t,release,p01,p01_free_type_part7_20260311_151551
9326389750,r,press,p01,p01_free_type_part7_20260311_151551
9374179250,r,release,p01,p01_free_type_part7_20260311_151551
9493526375,a,press,p01,p01_free_type_part7_20260311_151551
9573066791,a,release,p01,p01_free_type_part7_20260311_151551
10198237125,i,press,p01,p01_free_type_part7_20260311_151551
10246521375,i,release,p01,p01_free_type_part7_20260311_151551
10323857750,n,press,p01,p01_free_type_part7_20260311_151551
10424593500,n,release,p01,p01_free_type_part7_20260311_151551
10684698458,space,press,p01,p01_free_type_part7_20260311_151551
10741314958,space,release,p01,p01_free_type_part7_20260311_151551
10913232958,l,press,p01,p01_free_type_part7_20260311_151551
10989617666,l,release,p01,p01_free_type_part7_20260311_151551
11118250000,i,press,p01,p01_free_type_part7_20260311_151551
11166804916,i,release,p01,p01_free_type_part7_20260311_151551
11312385500,n,press,p01,p01_free_type_part7_20260311_151551
11396126291,n,release,p01,p01_free_type_part7_20260311_151551
11488184250,e,press,p01,p01_free_type_part7_20260311_151551
11568584500,e,release,p01,p01_free_type_part7_20260311_151551
11680510750,space,press,p01,p01_free_type_part7_20260311_151551
11764979125,space,release,p01,p01_free_type_part7_20260311_151551
12114338500,2,press,p01,p01_free_type_part7_20260311_151551
12190058666,2,release,p01,p01_free_type_part7_20260311_151551
12269167375,space,press,p01,p01_free_type_part7_20260311_151551
12341909500,space,release,p01,p01_free_type_part7_20260311_151551
12746475875,r,press,p01,p01_free_type_part7_20260311_151551
12798590666,r,release,p01,p01_free_type_part7_20260311_151551
12947623875,e,press,p01,p01_free_type_part7_20260311_151551
13032114833,e,release,p01,p01_free_type_part7_20260311_151551
13097220666,a,press,p01,p01_free_type_part7_20260311_151551
13205344083,a,release,p01,p01_free_type_part7_20260311_151551
13339218958,c,press,p01,p01_free_type_part7_20260311_151551
13423152958,c,release,p01,p01_free_type_part7_20260311_151551
13482440916,h,press,p01,p01_free_type_part7_20260311_151551
13538571416,h,release,p01,p01_free_type_part7_20260311_151551
13633345875,e,press,p01,p01_free_type_part7_20260311_151551
13709054791,e,release,p01,p01_free_type_part7_20260311_151551
13818061833,s,press,p01,p01_free_type_part7_20260311_151551
13890411791,s,release,p01,p01_free_type_part7_20260311_151551
14017883791,space,press,p01,p01_free_type_part7_20260311_151551
14061977291,space,release,p01,p01_free_type_part7_20260311_151551
14372699708,s,press,p01,p01_free_type_part7_20260311_151551
14473701041,s,release,p01,p01_free_type_part7_20260311_151551
14959030041,a,press,p01,p01_free_type_part7_20260311_151551
15055525875,a,release,p01,p01_free_type_part7_20260311_151551
15728214291,backspace,press,p01,p01_free_type_part7_20260311_151551
15796804583,backspace,release,p01,p01_free_type_part7_20260311_151551
16078103916,t,press,p01,p01_free_type_part7_20260311_151551
16130545000,t,release,p01,p01_free_type_part7_20260311_151551
16171976666,a,press,p01,p01_free_type_part7_20260311_151551
16252654875,a,release,p01,p01_free_type_part7_20260311_151551
16342678791,t,press,p01,p01_free_type_part7_20260311_151551
16411294333,t,release,p01,p01_free_type_part7_20260311_151551
16812501083,i,press,p01,p01_free_type_part7_20260311_151551
16889560625,i,release,p01,p01_free_type_part7_20260311_151551
17005267541,o,press,p01,p01_free_type_part7_20260311_151551
17061660375,o,release,p01,p01_free_type_part7_20260311_151551
17194319541,n,press,p01,p01_free_type_part7_20260311_151551
17270052250,n,release,p01,p01_free_type_part7_20260311_151551
17408697750,space,press,p01,p01_free_type_part7_20260311_151551
17505078500,space,release,p01,p01_free_type_part7_20260311_151551
18359786875,1,press,p01,p01_free_type_part7_20260311_151551
18424831875,1,release,p01,p01_free_type_part7_20260311_151551
18747025250,6,press,p01,p01_free_type_part7_20260311_151551
18818880208,6,release,p01,p01_free_type_part7_20260311_151551
19040069791,space,press,p01,p01_free_type_part7_20260311_151551
19112650708,space,release,p01,p01_free_type_part7_20260311_151551
19383380666,a,press,p01,p01_free_type_part7_20260311_151551
19471822416,a,release,p01,p01_free_type_part7_20260311_151551
19523613916,t,press,p01,p01_free_type_part7_20260311_151551
19587764166,t,release,p01,p01_free_type_part7_20260311_151551
19754166333,space,press,p01,p01_free_type_part7_20260311_151551
19803029750,space,release,p01,p01_free_type_part7_20260311_151551
20245018291,7,press,p01,p01_free_type_part7_20260311_151551
20301624000,7,release,p01,p01_free_type_part7_20260311_151551
20415269666,space,press,p01,p01_free_type_part7_20260311_151551
20483491541,space,release,p01,p01_free_type_part7_20260311_151551
20873655500,2,press,p01,p01_free_type_part7_20260311_151551
20958514666,2,release,p01,p01_free_type_part7_20260311_151551
21032190750,0,press,p01,p01_free_type_part7_20260311_151551
21076490666,0,release,p01,p01_free_type_part7_20260311_151551
21572054208,enter,press,p01,p01_free_type_part7_20260311_151551
21619859958,enter,release,p01,p01_free_type_part7_20260311_151551
22772852375,b,press,p01,p01_free_type_part7_20260311_151551
22833326416,b,release,p01,p01_free_type_part7_20260311_151551
22893965125,u,press,p01,p01_free_type_part7_20260311_151551
22970497541,u,release,p01,p01_free_type_part7_20260311_151551
23059435041,s,press,p01,p01_free_type_part7_20260311_151551
23124355333,s,release,p01,p01_free_type_part7_20260311_151551
23204040625,space,press,p01,p01_free_type_part7_20260311_151551
23264362666,space,release,p01,p01_free_type_part7_20260311_151551
23776389333,r,press,p01,p01_free_type_part7_20260311_151551
23861419708,r,release,p01,p01_free_type_part7_20260311_151551
23872607416,o,press,p01,p01_free_type_part7_20260311_151551
23949324666,o,release,p01,p01_free_type_part7_20260311_151551
24037407500,u,press,p01,p01_free_type_part7_20260311_151551
24101827666,u,release,p01,p01_free_type_part7_20260311_151551
24318866500,t,press,p01,p01_free_type_part7_20260311_151551
24385840000,t,release,p01,p01_free_type_part7_20260311_151551
24466201625,e,press,p01,p01_free_type_part7_20260311_151551
24537844750,e,release,p01,p01_free_type_part7_20260311_151551
24721104916,space,press,p01,p01_free_type_part7_20260311_151551
24772629250,space,release,p01,p01_free_type_part7_20260311_151551
25716203291,4,press,p01,p01_free_type_part7_20260311_151551
25760498291,4,release,p01,p01_free_type_part7_20260311_151551
26073087375,5,press,p01,p01_free_type_part7_20260311_151551
26133346125,5,release,p01,p01_free_type_part7_20260311_151551
26397388166,space,press,p01,p01_free_type_part7_20260311_151551
26445725375,space,release,p01,p01_free_type_part7_20260311_151551
26628080375,d,press,p01,p01_free_type_part7_20260311_151551
26696111750,d,release,p01,p01_free_type_part7_20260311_151551
26795986416,e,press,p01,p01_free_type_part7_20260311_151551
26856321250,e,release,p01,p01_free_type_part7_20260311_151551
