timestamp_ns,key,event_type,participant_id,session_id
299558166,capslock,press,p01,p01_single_key_g4_20260309_170745
299573250,capslock,release,p01,p01_single_key_g4_20260309_170745
308129458,<255>,release,p01,p01_single_key_g4_20260309_170745
5166198708,<1>,release,p01,p01_single_key_g4_20260309_170745
5166327125,s,press,p01,p01_single_key_g4_20260309_170745
5234340083,s,release,p01,p01_single_key_g4_20260309_170745
5851026833,s,press,p01,p01_single_key_g4_20260309_170745
5923146250,s,release,p01,p01_single_key_g4_20260309_170745
6449906875,s,press,p01,p01_single_key_g4_20260309_170745
6522274958,s,release,p01,p01_single_key_g4_20260309_170745
7049793458,s,press,p01,p01_single_key_g4_20260309_170745
7138067375,s,release,p01,p01_single_key_g4_20260309_170745
7625883291,s,press,p01,p01_single_key_g4_20260309_170745
7710072666,s,release,p01,p01_single_key_g4_20260309_170745
8229689041,s,press,p01,p01_single_key_g4_20260309_170745
8318033958,s,release,p01,p01_single_key_g4_20260309_170745
8839755708,s,press,p01,p01_single_key_g4_20260309_170745
8927914875,s,release,p01,p01_single_key_g4_20260309_170745
9485737916,s,press,p01,p01_single_key_g4_20260309_170745
9577950208,s,release,p01,p01_single_key_g4_20260309_170745
10176657333,s,press,p01,p01_single_key_g4_20260309_170745
10260910375,s,release,p01,p01_single_key_g4_20260309_170745
10825641416,s,press,p01,p01_single_key_g4_20260309_170745
10913946666,s,release,p01,p01_single_key_g4_20260309_170745
11446641291,s,press,p01,p01_single_key_g4_20260309_170745
11531079708,s,release,p01,p01_single_key_g4_20260309_170745
12113661875,s,press,p01,p01_single_key_g4_20260309_170745
12189973625,s,release,p01,p01_single_key_g4_20260309_170745
12795527041,s,press,p01,p01_single_key_g4_20260309_170745
12863434041,s,release,p01,p01_single_key_g4_20260309_170745
13430612250,s,press,p01,p01_single_key_g4_20260309_170745
13502996291,s,release,p01,p01_single_key_g4_20260309_170745
14061630166,s,press,p01,p01_single_key_g4_20260309_170745
14146117458,s,release,p01,p01_single_key_g4_20260309_170745
14706471333,s,press,p01,p01_single_key_g4_20260309_170745
14786809791,s,release,p01,p01_single_key_g4_20260309_170745
15320657166,s,press,p01,p01_single_key_g4_20260309_170745
15416735333,s,release,p01,p01_single_key_g4_20260309_170745
15956546916,s,press,p01,p01_single_key_g4_20260309_170745
16056833583,s,release,p01,p01_single_key_g4_20260309_170745
16563609166,s,press,p01,p01_single_key_g4_20260309_170745
16651914166,s,release,p01,p01_single_key_g4_20260309_170745
