timestamp_ns,key,event_type,participant_id,session_id
4194237416,m,press,p01,p01_single_key_g3_20260309_165436
4278475916,m,release,p01,p01_single_key_g3_20260309_165436
4855990875,m,press,p01,p01_single_key_g3_20260309_165436
4952229875,m,release,p01,p01_single_key_g3_20260309_165436
5469126750,m,press,p01,p01_single_key_g3_20260309_165436
5565351625,m,release,p01,p01_single_key_g3_20260309_165436
6073117375,m,press,p01,p01_single_key_g3_20260309_165436
6201290833,m,release,p01,p01_single_key_g3_20260309_165436
6666928250,m,press,p01,p01_single_key_g3_20260309_165436
6795370708,m,release,p01,p01_single_key_g3_20260309_165436
7250819208,m,press,p01,p01_single_key_g3_20260309_165436
7371425708,m,release,p01,p01_single_key_g3_20260309_165436
7826069833,m,press,p01,p01_single_key_g3_20260309_165436
7946201125,m,release,p01,p01_single_key_g3_20260309_165436
8432934625,m,press,p01,p01_single_key_g3_20260309_165436
8525257750,m,release,p01,p01_single_key_g3_20260309_165436
9043728375,m,press,p01,p01_single_key_g3_20260309_165436
9136137791,m,release,p01,p01_single_key_g3_20260309_165436
9617808375,m,press,p01,p01_single_key_g3_20260309_165436
9722338166,m,release,p01,p01_single_key_g3_20260309_165436
10234976083,m,press,p01,p01_single_key_g3_20260309_165436
10355283916,m,release,p01,p01_single_key_g3_20260309_165436
10887741791,m,press,p01,p01_single_key_g3_20260309_165436
10996096458,m,release,p01,p01_single_key_g3_20260309_165436
11510597208,m,press,p01,p01_single_key_g3_20260309_165436
11611293041,m,release,p01,p01_single_key_g3_20260309_165436
12132984750,m,press,p01,p01_single_key_g3_20260309_165436
12249157041,m,release,p01,p01_single_key_g3_20260309_165436
12796802208,m,press,p01,p01_single_key_g3_20260309_165436
12901172208,m,release,p01,p01_single_key_g3_20260309_165436
13459710625,m,press,p01,p01_single_key_g3_20260309_165436
13576143166,m,release,p01,p01_single_key_g3_20260309_165436
14089818250,m,press,p01,p01_single_key_g3_20260309_165436
14178047750,m,release,p01,p01_single_key_g3_20260309_165436
14771118333,m,press,p01,p01_single_key_g3_20260309_165436
14863111875,m,release,p01,p01_single_key_g3_20260309_165436
15469871583,m,press,p01,p01_single_key_g3_20260309_165436
15581998375,m,release,p01,p01_single_key_g3_20260309_165436
16156890375,m,press,p01,p01_single_key_g3_20260309_165436
16273390541,m,release,p01,p01_single_key_g3_20260309_165436
16811732833,m,press,p01,p01_single_key_g3_20260309_165436
16923989750,m,release,p01,p01_single_key_g3_20260309_165436
17496779291,m,press,p01,p01_single_key_g3_20260309_165436
17601007750,m,release,p01,p01_single_key_g3_20260309_165436
18195756166,m,press,p01,p01_single_key_g3_20260309_165436
18307945750,m,release,p01,p01_single_key_g3_20260309_165436
18894698958,m,press,p01,p01_single_key_g3_20260309_165436
19007123041,m,release,p01,p01_single_key_g3_20260309_165436
19623757083,m,press,p01,p01_single_key_g3_20260309_165436
19735955541,m,release,p01,p01_single_key_g3_20260309_165436
20324741166,m,press,p01,p01_single_key_g3_20260309_165436
20441132541,m,release,p01,p01_single_key_g3_20260309_165436
20995671916,m,press,p01,p01_single_key_g3_20260309_165436
21112009916,m,release,p01,p01_single_key_g3_20260309_165436
21772626125,m,press,p01,p01_single_key_g3_20260309_165436
21897140916,m,release,p01,p01_single_key_g3_20260309_165436
22476576000,m,press,p01,p01_single_key_g3_20260309_165436
22597017041,m,release,p01,p01_single_key_g3_20260309_165436
23154540791,m,press,p01,p01_single_key_g3_20260309_165436
23254932333,m,release,p01,p01_single_key_g3_20260309_165436
23845593000,m,press,p01,p01_single_key_g3_20260309_165436
23970002166,m,release,p01,p01_single_key_g3_20260309_165436
24517570625,m,press,p01,p01_single_key_g3_20260309_165436
24649863583,m,release,p01,p01_single_key_g3_20260309_165436
25205516708,m,press,p01,p01_single_key_g3_20260309_165436
25317907708,m,release,p01,p01_single_key_g3_20260309_165436
25869496666,m,press,p01,p01_single_key_g3_20260309_165436
25985831833,m,release,p01,p01_single_key_g3_20260309_165436
26563518000,m,press,p01,p01_single_key_g3_20260309_165436
26679831333,m,release,p01,p01_single_key_g3_20260309_165436
27278523166,m,press,p01,p01_single_key_g3_20260309_165436
27378407500,m,release,p01,p01_single_key_g3_20260309_165436
27995494166,m,press,p01,p01_single_key_g3_20260309_165436
28099705166,m,release,p01,p01_single_key_g3_20260309_165436
28735362916,m,press,p01,p01_single_key_g3_20260309_165436
28847903333,m,release,p01,p01_single_key_g3_20260309_165436
29431495083,m,press,p01,p01_single_key_g3_20260309_165436
29551902333,m,release,p01,p01_single_key_g3_20260309_165436
30190453208,m,press,p01,p01_single_key_g3_20260309_165436
30290713291,m,release,p01,p01_single_key_g3_20260309_165436
30872368083,m,press,p01,p01_single_key_g3_20260309_165436
30972737458,m,release,p01,p01_single_key_g3_20260309_165436
31535536916,m,press,p01,p01_single_key_g3_20260309_165436
31639637458,m,release,p01,p01_single_key_g3_20260309_165436
32133353291,m,press,p01,p01_single_key_g3_20260309_165436
32253711958,m,release,p01,p01_single_key_g3_20260309_165436
32756157083,m,press,p01,p01_single_key_g3_20260309_165436
32879780000,m,release,p01,p01_single_key_g3_20260309_165436
33381464333,m,press,p01,p01_single_key_g3_20260309_165436
33505747416,m,release,p01,p01_single_key_g3_20260309_165436
34027335833,m,press,p01,p01_single_key_g3_20260309_165436
34127555083,m,release,p01,p01_single_key_g3_20260309_165436
34722345291,m,press,p01,p01_single_key_g3_20260309_165436
34826712416,m,release,p01,p01_single_key_g3_20260309_165436
35365255125,m,press,p01,p01_single_key_g3_20260309_165436
35465593458,m,release,p01,p01_single_key_g3_20260309_165436
36003282583,m,press,p01,p01_single_key_g3_20260309_165436
36111557708,m,release,p01,p01_single_key_g3_20260309_165436
36599195000,m,press,p01,p01_single_key_g3_20260309_165436
36707478125,m,release,p01,p01_single_key_g3_20260309_165436
39903331708,n,press,p01,p01_single_key_g3_20260309_165436
40031488000,n,release,p01,p01_single_key_g3_20260309_165436
40489310333,n,press,p01,p01_single_key_g3_20260309_165436
40593591416,n,release,p01,p01_single_key_g3_20260309_165436
41105199250,n,press,p01,p01_single_key_g3_20260309_165436
41225476125,n,release,p01,p01_single_key_g3_20260309_165436
41740387125,n,press,p01,p01_single_key_g3_20260309_165436
