timestamp_ns,key,event_type,participant_id,session_id
3872763208,g,press,p01,p01_single_key_g2_20260309_164257
3940988333,g,release,p01,p01_single_key_g2_20260309_164257
4466599166,g,press,p01,p01_single_key_g2_20260309_164257
4526321041,g,release,p01,p01_single_key_g2_20260309_164257
5058580333,g,press,p01,p01_single_key_g2_20260309_164257
5150731750,g,release,p01,p01_single_key_g2_20260309_164257
5711351375,g,press,p01,p01_single_key_g2_20260309_164257
5775775166,g,release,p01,p01_single_key_g2_20260309_164257
6357547500,g,press,p01,p01_single_key_g2_20260309_164257
6429871500,g,release,p01,p01_single_key_g2_20260309_164257
7013374083,g,press,p01,p01_single_key_g2_20260309_164257
7073863083,g,release,p01,p01_single_key_g2_20260309_164257
7660488250,g,press,p01,p01_single_key_g2_20260309_164257
7733690708,g,release,p01,p01_single_key_g2_20260309_164257
8281317125,g,press,p01,p01_single_key_g2_20260309_164257
8361758416,g,release,p01,p01_single_key_g2_20260309_164257
8916341375,g,press,p01,p01_single_key_g2_20260309_164257
8980699541,g,release,p01,p01_single_key_g2_20260309_164257
9536420666,g,press,p01,p01_single_key_g2_20260309_164257
9604658625,g,release,p01,p01_single_key_g2_20260309_164257
10199469000,g,press,p01,p01_single_key_g2_20260309_164257
10263280416,g,release,p01,p01_single_key_g2_20260309_164257
10868294916,g,press,p01,p01_single_key_g2_20260309_164257
10936626291,g,release,p01,p01_single_key_g2_20260309_164257
11507246583,g,press,p01,p01_single_key_g2_20260309_164257
11587585916,g,release,p01,p01_single_key_g2_20260309_164257
12142242208,g,press,p01,p01_single_key_g2_20260309_164257
12202603958,g,release,p01,p01_single_key_g2_20260309_164257
12773240083,g,press,p01,p01_single_key_g2_20260309_164257
12841665166,g,release,p01,p01_single_key_g2_20260309_164257
13401239333,g,press,p01,p01_single_key_g2_20260309_164257
13497391291,g,release,p01,p01_single_key_g2_20260309_164257
14072307708,g,press,p01,p01_single_key_g2_20260309_164257
14156574500,g,release,p01,p01_single_key_g2_20260309_164257
14713378500,g,press,p01,p01_single_key_g2_20260309_164257
14777545791,g,release,p01,p01_single_key_g2_20260309_164257
15336285083,g,press,p01,p01_single_key_g2_20260309_164257
15404592666,g,release,p01,p01_single_key_g2_20260309_164257
15974230416,g,press,p01,p01_single_key_g2_20260309_164257
16050347166,g,release,p01,p01_single_key_g2_20260309_164257
16627106541,g,press,p01,p01_single_key_g2_20260309_164257
16707823000,g,release,p01,p01_single_key_g2_20260309_164257
17308193791,g,press,p01,p01_single_key_g2_20260309_164257
17368307250,g,release,p01,p01_single_key_g2_20260309_164257
17911139916,g,press,p01,p01_single_key_g2_20260309_164257
17979558791,g,release,p01,p01_single_key_g2_20260309_164257
18534126000,g,press,p01,p01_single_key_g2_20260309_164257
18606328083,g,release,p01,p01_single_key_g2_20260309_164257
19197276208,g,press,p01,p01_single_key_g2_20260309_164257
19269443833,g,release,p01,p01_single_key_g2_20260309_164257
19844053250,g,press,p01,p01_single_key_g2_20260309_164257
19924436333,g,release,p01,p01_single_key_g2_20260309_164257
20478112666,g,press,p01,p01_single_key_g2_20260309_164257
20554471333,g,release,p01,p01_single_key_g2_20260309_164257
21115099416,g,press,p01,p01_single_key_g2_20260309_164257
21179368625,g,release,p01,p01_single_key_g2_20260309_164257
21782211166,g,press,p01,p01_single_key_g2_20260309_164257
21858548125,g,release,p01,p01_single_key_g2_20260309_164257
22401077791,g,press,p01,p01_single_key_g2_20260309_164257
22483837250,g,release,p01,p01_single_key_g2_20260309_164257
23053031166,g,press,p01,p01_single_key_g2_20260309_164257
23133337708,g,release,p01,p01_single_key_g2_20260309_164257
23737038166,g,press,p01,p01_single_key_g2_20260309_164257
23825461333,g,release,p01,p01_single_key_g2_20260309_164257
24399098625,g,press,p01,p01_single_key_g2_20260309_164257
24471368166,g,release,p01,p01_single_key_g2_20260309_164257
25046945041,g,press,p01,p01_single_key_g2_20260309_164257
25131902541,g,release,p01,p01_single_key_g2_20260309_164257
25674027666,g,press,p01,p01_single_key_g2_20260309_164257
25742292291,g,release,p01,p01_single_key_g2_20260309_164257
26355985125,g,press,p01,p01_single_key_g2_20260309_164257
26428388458,g,release,p01,p01_single_key_g2_20260309_164257
26974980250,g,press,p01,p01_single_key_g2_20260309_164257
27047459375,g,release,p01,p01_single_key_g2_20260309_164257
27696927041,g,press,p01,p01_single_key_g2_20260309_164257
27777164833,g,release,p01,p01_single_key_g2_20260309_164257
28257017333,g,press,p01,p01_single_key_g2_20260309_164257
28325313041,g,release,p01,p01_single_key_g2_20260309_164257
28860937458,g,press,p01,p01_single_key_g2_20260309_164257
28916679416,g,release,p01,p01_single_key_g2_20260309_164257
29483851375,g,press,p01,p01_single_key_g2_20260309_164257
29555852833,g,release,p01,p01_single_key_g2_20260309_164257
30156900208,g,press,p01,p01_single_key_g2_20260309_164257
30189281541,g,release,p01,p01_single_key_g2_20260309_164257
30762703875,g,press,p01,p01_single_key_g2_20260309_164257
30854104708,g,release,p01,p01_single_key_g2_20260309_164257
31360757875,g,press,p01,p01_single_key_g2_20260309_164257
31453121125,g,release,p01,p01_single_key_g2_20260309_164257
31955958291,g,press,p01,p01_single_key_g2_20260309_164257
32039784375,g,release,p01,p01_single_key_g2_20260309_164257
32578872541,g,press,p01,p01_single_key_g2_20260309_164257
32691228125,g,release,p01,p01_single_key_g2_20260309_164257
33480783041,g,press,p01,p01_single_key_g2_20260309_164257
33601281291,g,release,p01,p01_single_key_g2_20260309_164257
34096735583,g,press,p01,p01_single_key_g2_20260309_164257
34197086833,g,release,p01,p01_single_key_g2_20260309_164257
34671766791,g,press,p01,p01_single_key_g2_20260309_164257
34772176125,g,release,p01,p01_single_key_g2_20260309_164257
35281725208,g,press,p01,p01_single_key_g2_20260309_164257
35382354208,g,release,p01,p01_single_key_g2_20260309_164257
38298786000,h,press,p01,p01_single_key_g2_20260309_164257
38415164916,h,release,p01,p01_single_key_g2_20260309_164257
38894695250,h,press,p01,p01_single_key_g2_20260309_164257
39035053333,h,release,p01,p01_single_key_g2_20260309_164257
39445838291,h,press,p01,p01_single_key_g2_20260309_164257
39582080791,h,release,p01,p01_single_key_g2_20260309_164257
39984861583,h,press,p01,p01_single_key_g2_20260309_164257
40124986833,h,release,p01,p01_single_key_g2_20260309_164257
40641664541,h,press,p01,p01_single_key_g2_20260309_164257
40769988875,h,release,p01,p01_single_key_g2_20260309_164257
41215605000,h,press,p01,p01_single_key_g2_20260309_164257
41339958291,h,release,p01,p01_single_key_g2_20260309_164257
41797530125,h,press,p01,p01_single_key_g2_20260309_164257
41930083791,h,release,p01,p01_single_key_g2_20260309_164257
42416528666,h,press,p01,p01_single_key_g2_20260309_164257
42524889416,h,release,p01,p01_single_key_g2_20260309_164257
43008727166,h,press,p01,p01_single_key_g2_20260309_164257
43116819125,h,release,p01,p01_single_key_g2_20260309_164257
43570762375,h,press,p01,p01_single_key_g2_20260309_164257
43701820958,h,release,p01,p01_single_key_g2_20260309_164257
44090580000,h,press,p01,p01_single_key_g2_20260309_164257
44239037208,h,release,p01,p01_single_key_g2_20260309_164257
44660579208,h,press,p01,p01_single_key_g2_20260309_164257
44764852750,h,release,p01,p01_single_key_g2_20260309_164257
45175611458,h,press,p01,p01_single_key_g2_20260309_164257
45295759291,h,release,p01,p01_single_key_g2_20260309_164257
45733538166,h,press,p01,p01_single_key_g2_20260309_164257
45845781833,h,release,p01,p01_single_key_g2_20260309_164257
46297537125,h,press,p01,p01_single_key_g2_20260309_164257
46425948083,h,release,p01,p01_single_key_g2_20260309_164257
46857456041,h,press,p01,p01_single_key_g2_20260309_164257
46961644375,h,release,p01,p01_single_key_g2_20260309_164257
47374415583,h,press,p01,p01_single_key_g2_20260309_164257
47499039833,h,release,p01,p01_single_key_g2_20260309_164257
47911625541,h,press,p01,p01_single_key_g2_20260309_164257
48033439708,h,release,p01,p01_single_key_g2_20260309_164257
48447709291,h,press,p01,p01_single_key_g2_20260309_164257
48572030125,h,release,p01,p01_single_key_g2_20260309_164257
49024382375,h,press,p01,p01_single_key_g2_20260309_164257
49136788416,h,release,p01,p01_single_key_g2_20260309_164257
49606676833,h,press,p01,p01_single_key_g2_20260309_164257
49698784333,h,release,p01,p01_single_key_g2_20260309_164257
50215556375,h,press,p01,p01_single_key_g2_20260309_164257
50323758416,h,release,p01,p01_single_key_g2_20260309_164257
50832621000,h,press,p01,p01_single_key_g2_20260309_164257
50940639708,h,release,p01,p01_single_key_g2_20260309_164257
51412420750,h,press,p01,p01_single_key_g2_20260309_164257
51520606750,h,release,p01,p01_single_key_g2_20260309_164257
52008495583,h,press,p01,p01_single_key_g2_20260309_164257
52116661875,h,release,p01,p01_single_key_g2_20260309_164257
52656462708,h,press,p01,p01_single_key_g2_20260309_164257
52768744250,h,release,p01,p01_single_key_g2_20260309_164257
53260518000,h,press,p01,p01_single_key_g2_20260309_164257
53376782500,h,release,p01,p01_single_key_g2_20260309_164257
53841376833,h,press,p01,p01_single_key_g2_20260309_164257
53945660875,h,release,p01,p01_single_key_g2_20260309_164257
54385411666,h,press,p01,p01_single_key_g2_20260309_164257
54493726958,h,release,p01,p01_single_key_g2_20260309_164257
54901233125,h,press,p01,p01_single_key_g2_20260309_164257
55017727500,h,release,p01,p01_single_key_g2_20260309_164257
55444448333,h,press,p01,p01_single_key_g2_20260309_164257
55524871166,h,release,p01,p01_single_key_g2_20260309_164257
56017459083,h,press,p01,p01_single_key_g2_20260309_164257
56122334250,h,release,p01,p01_single_key_g2_20260309_164257
56596456375,h,press,p01,p01_single_key_g2_20260309_164257
56704642375,h,release,p01,p01_single_key_g2_20260309_164257
57201472708,h,press,p01,p01_single_key_g2_20260309_164257
57317656625,h,release,p01,p01_single_key_g2_20260309_164257
57756350625,h,press,p01,p01_single_key_g2_20260309_164257
57872796083,h,release,p01,p01_single_key_g2_20260309_164257
58350349000,h,press,p01,p01_single_key_g2_20260309_164257
58446639291,h,release,p01,p01_single_key_g2_20260309_164257
58892294541,h,press,p01,p01_single_key_g2_20260309_164257
59000536208,h,release,p01,p01_single_key_g2_20260309_164257
59529150625,h,press,p01,p01_single_key_g2_20260309_164257
59633560208,h,release,p01,p01_single_key_g2_20260309_164257
60105150958,h,press,p01,p01_single_key_g2_20260309_164257
60233639333,h,release,p01,p01_single_key_g2_20260309_164257
60735229958,h,press,p01,p01_single_key_g2_20260309_164257
60831550916,h,release,p01,p01_single_key_g2_20260309_164257
61324185625,h,press,p01,p01_single_key_g2_20260309_164257
61428480000,h,release,p01,p01_single_key_g2_20260309_164257
61883177083,h,press,p01,p01_single_key_g2_20260309_164257
62003569125,h,release,p01,p01_single_key_g2_20260309_164257
62430551166,h,press,p01,p01_single_key_g2_20260309_164257
62530564333,h,release,p01,p01_single_key_g2_20260309_164257
63011234333,h,press,p01,p01_single_key_g2_20260309_164257
63119396208,h,release,p01,p01_single_key_g2_20260309_164257
63574205791,h,press,p01,p01_single_key_g2_20260309_164257
63674398875,h,release,p01,p01_single_key_g2_20260309_164257
64154273958,h,press,p01,p01_single_key_g2_20260309_164257
64234729708,h,release,p01,p01_single_key_g2_20260309_164257
64744163333,h,press,p01,p01_single_key_g2_20260309_164257
64856349541,h,release,p01,p01_single_key_g2_20260309_164257
65315082583,h,press,p01,p01_single_key_g2_20260309_164257
65431483666,h,release,p01,p01_single_key_g2_20260309_164257
65972175541,h,press,p01,p01_single_key_g2_20260309_164257
66084201541,h,release,p01,p01_single_key_g2_20260309_164257
66744095625,h,press,p01,p01_single_key_g2_20260309_164257
66860349250,h,release,p01,p01_single_key_g2_20260309_164257
69641027458,i,press,p01,p01_single_key_g2_20260309_164257
69713450583,i,release,p01,p01_single_key_g2_20260309_164257
70260017791,i,press,p01,p01_single_key_g2_20260309_164257
70356303791,i,release,p01,p01_single_key_g2_20260309_164257
70816084041,i,press,p01,p01_single_key_g2_20260309_164257
70908269666,i,release,p01,p01_single_key_g2_20260309_164257
71421832583,i,press,p01,p01_single_key_g2_20260309_164257
71530280250,i,release,p01,p01_single_key_g2_20260309_164257
71984934041,i,press,p01,p01_single_key_g2_20260309_164257
72061392708,i,release,p01,p01_single_key_g2_20260309_164257
72633861458,i,press,p01,p01_single_key_g2_20260309_164257
72742218000,i,release,p01,p01_single_key_g2_20260309_164257
73263975791,i,press,p01,p01_single_key_g2_20260309_164257
73344251750,i,release,p01,p01_single_key_g2_20260309_164257
73874886875,i,press,p01,p01_single_key_g2_20260309_164257
73951273625,i,release,p01,p01_single_key_g2_20260309_164257
74494987541,i,press,p01,p01_single_key_g2_20260309_164257
74571553125,i,release,p01,p01_single_key_g2_20260309_164257
75079930500,i,press,p01,p01_single_key_g2_20260309_164257
75160285833,i,release,p01,p01_single_key_g2_20260309_164257
75665790500,i,press,p01,p01_single_key_g2_20260309_164257
75754128125,i,release,p01,p01_single_key_g2_20260309_164257
76266937458,i,press,p01,p01_single_key_g2_20260309_164257
76350854208,i,release,p01,p01_single_key_g2_20260309_164257
76821955166,i,press,p01,p01_single_key_g2_20260309_164257
76906379416,i,release,p01,p01_single_key_g2_20260309_164257
77404817250,i,press,p01,p01_single_key_g2_20260309_164257
77505322500,i,release,p01,p01_single_key_g2_20260309_164257
78005941750,i,press,p01,p01_single_key_g2_20260309_164257
