timestamp_ns,key,event_type,participant_id,session_id
4858654625,4,press,p01,p01_single_key_g6_20260309_172058
4954893333,4,release,p01,p01_single_key_g6_20260309_172058
5385045166,4,press,p01,p01_single_key_g6_20260309_172058
5493670041,4,release,p01,p01_single_key_g6_20260309_172058
5962354458,4,press,p01,p01_single_key_g6_20260309_172058
6074793666,4,release,p01,p01_single_key_g6_20260309_172058
6539330916,4,press,p01,p01_single_key_g6_20260309_172058
6635761750,4,release,p01,p01_single_key_g6_20260309_172058
7101543041,4,press,p01,p01_single_key_g6_20260309_172058
7233671083,4,release,p01,p01_single_key_g6_20260309_172058
7678476916,4,press,p01,p01_single_key_g6_20260309_172058
7811154250,4,release,p01,p01_single_key_g6_20260309_172058
8248390583,4,press,p01,p01_single_key_g6_20260309_172058
8388802875,4,release,p01,p01_single_key_g6_20260309_172058
8830469416,4,press,p01,p01_single_key_g6_20260309_172058
8966492583,4,release,p01,p01_single_key_g6_20260309_172058
9438221541,4,press,p01,p01_single_key_g6_20260309_172058
9566695000,4,release,p01,p01_single_key_g6_20260309_172058
10045356166,4,press,p01,p01_single_key_g6_20260309_172058
10165661458,4,release,p01,p01_single_key_g6_20260309_172058
10670282250,4,press,p01,p01_single_key_g6_20260309_172058
10798613208,4,release,p01,p01_single_key_g6_20260309_172058
11269199125,4,press,p01,p01_single_key_g6_20260309_172058
11410124083,4,release,p01,p01_single_key_g6_20260309_172058
11870341000,4,press,p01,p01_single_key_g6_20260309_172058
11994552083,4,release,p01,p01_single_key_g6_20260309_172058
12415457208,4,press,p01,p01_single_key_g6_20260309_172058
12555509541,4,release,p01,p01_single_key_g6_20260309_172058
13001642000,4,press,p01,p01_single_key_g6_20260309_172058
13145486416,4,release,p01,p01_single_key_g6_20260309_172058
13587252041,4,press,p01,p01_single_key_g6_20260309_172058
13727539083,4,release,p01,p01_single_key_g6_20260309_172058
14176205500,4,press,p01,p01_single_key_g6_20260309_172058
14304652833,4,release,p01,p01_single_key_g6_20260309_172058
