timestamp_ns,key,event_type,participant_id,session_id
11181155625,4,press,p01,p01_single_key_g6_20260312_014158
11277336291,4,release,p01,p01_single_key_g6_20260312_014158
11799299166,4,press,p01,p01_single_key_g6_20260312_014158
11907200125,4,release,p01,p01_single_key_g6_20260312_014158
12472721166,4,press,p01,p01_single_key_g6_20260312_014158
12589407416,4,release,p01,p01_single_key_g6_20260312_014158
13153962708,4,press,p01,p01_single_key_g6_20260312_014158
13266201375,4,release,p01,p01_single_key_g6_20260312_014158
13850741708,4,press,p01,p01_single_key_g6_20260312_014158
13951149500,4,release,p01,p01_single_key_g6_20260312_014158
14592301083,4,press,p01,p01_single_key_g6_20260312_014158
14717047291,4,release,p01,p01_single_key_g6_20260312_014158
15334338875,4,press,p01,p01_single_key_g6_20260312_014158
15454320750,4,release,p01,p01_single_key_g6_20260312_014158
16073011083,4,press,p01,p01_single_key_g6_20260312_014158
16197210375,4,release,p01,p01_single_key_g6_20260312_014158
16807876166,4,press,p01,p01_single_key_g6_20260312_014158
16923782833,4,release,p01,p01_single_key_g6_20260312_014158
17541721458,4,press,p01,p01_single_key_g6_20260312_014158
17682125083,4,release,p01,p01_single_key_g6_20260312_014158
18270101416,4,press,p01,p01_single_key_g6_20260312_014158
18398104625,4,release,p01,p01_single_key_g6_20260312_014158
19034578750,4,press,p01,p01_single_key_g6_20260312_014158
19175090375,4,release,p01,p01_single_key_g6_20260312_014158
19846661625,4,press,p01,p01_single_key_g6_20260312_014158
19954951875,4,release,p01,p01_single_key_g6_20260312_014158
20603949666,4,press,p01,p01_single_key_g6_20260312_014158
20731425500,4,release,p01,p01_single_key_g6_20260312_014158
21364598833,4,press,p01,p01_single_key_g6_20260312_014158
21468859958,4,release,p01,p01_single_key_g6_20260312_014158
22132727916,4,press,p01,p01_single_key_g6_20260312_014158
22237580833,4,release,p01,p01_single_key_g6_20260312_014158
22885444666,4,press,p01,p01_single_key_g6_20260312_014158
23029837375,4,release,p01,p01_single_key_g6_20260312_014158
23731455500,4,press,p01,p01_single_key_g6_20260312_014158
23836111708,4,release,p01,p01_single_key_g6_20260312_014158
24531691458,4,press,p01,p01_single_key_g6_20260312_014158
24644098500,4,release,p01,p01_single_key_g6_20260312_014158
25372671708,4,press,p01,p01_single_key_g6_20260312_014158
25481200916,4,release,p01,p01_single_key_g6_20260312_014158
26111642458,4,press,p01,p01_single_key_g6_20260312_014158
26207588500,4,release,p01,p01_single_key_g6_20260312_014158
26905859208,4,press,p01,p01_single_key_g6_20260312_014158
26999640166,4,release,p01,p01_single_key_g6_20260312_014158
27701603875,4,press,p01,p01_single_key_g6_20260312_014158
27797909916,4,release,p01,p01_single_key_g6_20260312_014158
28472702041,4,press,p01,p01_single_key_g6_20260312_014158
28573097291,4,release,p01,p01_single_key_g6_20260312_014158
29271749000,4,press,p01,p01_single_key_g6_20260312_014158
29371774000,4,release,p01,p01_single_key_g6_20260312_014158
30047174916,4,press,p01,p01_single_key_g6_20260312_014158
30144170041,4,release,p01,p01_single_key_g6_20260312_014158
30823614750,4,press,p01,p01_single_key_g6_20260312_014158
30940103083,4,release,p01,p01_single_key_g6_20260312_014158
31604618958,4,press,p01,p01_single_key_g6_20260312_014158
31701299208,4,release,p01,p01_single_key_g6_20260312_014158
32367626541,4,press,p01,p01_single_key_g6_20260312_014158
32479631666,4,release,p01,p01_single_key_g6_20260312_014158
33117161416,4,press,p01,p01_single_key_g6_20260312_014158
33201680708,4,release,p01,p01_single_key_g6_20260312_014158
33882837541,4,press,p01,p01_single_key_g6_20260312_014158
33983865000,4,release,p01,p01_single_key_g6_20260312_014158
34636526458,4,press,p01,p01_single_key_g6_20260312_014158
34736612666,4,release,p01,p01_single_key_g6_20260312_014158
35387923416,4,press,p01,p01_single_key_g6_20260312_014158
35479903875,4,release,p01,p01_single_key_g6_20260312_014158
36119418000,4,press,p01,p01_single_key_g6_20260312_014158
36235205666,4,release,p01,p01_single_key_g6_20260312_014158
36860409208,4,press,p01,p01_single_key_g6_20260312_014158
